Name	Score	padj	coverage	n_topfrac
GDPD1	0.521674563027847	0.521674563027847	5	1
GFRA2	0.522379234073306	0.522379234073306	4	1
PARVB	0.522379234073306	0.522379234073306	5	1
NDUFAF2	0.522379234073306	0.522379234073306	5	1
C17orf49	0.522379234073306	0.522379234073306	5	1
ATP13A2	0.523083816411159	0.523083816411159	5	1
RHOF	0.523083816411159	0.523083816411159	5	1
LOC401463	0.523083816411159	0.523083816411159	1	1
RRS1	0.523788310049781	0.523788310049781	5	1
CCDC88A	0.523788310049781	0.523788310049781	5	1
REEP2	0.523788310049781	0.523788310049781	5	1
PRKAB2	0.523788310049781	0.523788310049781	5	1
RP4-706A16.3	0.524492714997549	0.524492714997549	3	1
ZNF697	0.524492714997549	0.524492714997549	5	1
NOTCH3	0.524492714997549	0.524492714997549	5	1
YPEL2	0.524492714997549	0.524492714997549	5	1
EIF3I	0.525197031262835	0.525197031262835	5	1
ARSI	0.525197031262835	0.525197031262835	5	1
PELI3	0.525197031262835	0.525197031262835	5	1
EMD	0.525901258854014	0.525901258854014	5	1
FBXO5	0.525901258854014	0.525901258854014	5	1
SIX1	0.525901258854014	0.525901258854014	5	1
TMEM259	0.526605397779459	0.526605397779459	5	1
PGK1	0.526605397779459	0.526605397779459	5	1
SCN4B	0.526605397779459	0.526605397779459	4	1
FAM63B	0.526605397779459	0.526605397779459	5	1
MRVI1-AS1	0.526605397779459	0.526605397779459	3	1
TMEM187	0.527309448047544	0.527309448047544	5	1
PGF	0.527309448047544	0.527309448047544	5	1
MORC4	0.527309448047544	0.527309448047544	5	1
SYPL2	0.527309448047544	0.527309448047544	5	1
CTD-2287O16.1	0.52801340966664	0.52801340966664	2	1
MUC12	0.52801340966664	0.52801340966664	5	1
LTV1	0.52801340966664	0.52801340966664	5	1
VSTM2L	0.52801340966664	0.52801340966664	5	1
CCDC158	0.52801340966664	0.52801340966664	5	1
C3orf52	0.528717282645119	0.528717282645119	5	1
FBXO22	0.528717282645119	0.528717282645119	4	1
MMS22L	0.528717282645119	0.528717282645119	5	1
CPT1C	0.528717282645119	0.528717282645119	5	1
FTH1P20	0.528717282645119	0.528717282645119	4	1
FOLR3	0.529421066991352	0.529421066991352	5	1
RP11-556K13.1	0.529421066991352	0.529421066991352	3	1
RFC5	0.529421066991352	0.529421066991352	5	1
TNFSF12-TNFSF13	0.529421066991352	0.529421066991352	2	1
DSEL	0.529421066991352	0.529421066991352	5	1
ARHGAP26	0.530124762713711	0.530124762713711	5	1
HYAL2	0.530124762713711	0.530124762713711	5	1
TCERG1	0.530124762713711	0.530124762713711	5	1
PDE4A	0.530124762713711	0.530124762713711	5	1
FOXL1	0.530828369820566	0.530828369820566	5	1
FBXO44	0.530828369820566	0.530828369820566	5	1
GLIS1	0.530828369820566	0.530828369820566	5	1
AC005682.5	0.531531888320286	0.531531888320286	3	1
ZC3H15	0.531531888320286	0.531531888320286	5	1
CACNB4	0.531531888320286	0.531531888320286	5	1
MTRNR2L12	0.532235318221239	0.532235318221239	1	1
GPX7	0.532235318221239	0.532235318221239	5	1
FIP1L1	0.532938659531797	0.532938659531797	5	1
WDFY2	0.532938659531797	0.532938659531797	5	1
LOC101929786	0.532938659531797	0.532938659531797	1	1
PELO	0.533641912260325	0.533641912260325	5	1
RPP25L	0.533641912260325	0.533641912260325	5	1
ANK1	0.533641912260325	0.533641912260325	5	1
HUS1	0.534345076415192	0.534345076415192	5	1
ABHD1	0.534345076415192	0.534345076415192	3	1
LTBP2	0.534345076415192	0.534345076415192	5	1
RASAL2	0.534345076415192	0.534345076415192	5	1
NHLRC1	0.535048152004764	0.535048152004764	5	1
PPP2R1A	0.535048152004764	0.535048152004764	5	1
BTN2A1	0.535048152004764	0.535048152004764	5	1
WRB	0.535048152004764	0.535048152004764	5	1
TMEM223	0.535751139037409	0.535751139037409	5	1
WBP2	0.535751139037409	0.535751139037409	5	1
ZNF280C	0.535751139037409	0.535751139037409	5	1
SCGB3A2	0.535751139037409	0.535751139037409	2	1
SNHG7	0.536454037521492	0.536454037521492	4	1
ECI1	0.536454037521492	0.536454037521492	5	1
GPR155	0.536454037521492	0.536454037521492	5	1
ATHL1	0.536454037521492	0.536454037521492	4	1
RP1-150O5.3	0.537156847465379	0.537156847465379	1	1
MSRB2	0.537156847465379	0.537156847465379	5	1
UAP1L1	0.537156847465379	0.537156847465379	5	1
GRWD1	0.537859568877434	0.537859568877434	5	1
PSMD8	0.537859568877434	0.537859568877434	5	1
DDX46	0.537859568877434	0.537859568877434	5	1
TMEM19	0.537859568877434	0.537859568877434	5	1
C9orf131	0.537859568877434	0.537859568877434	4	1
LINC01050	0.538562201766023	0.538562201766023	2	1
NAA15	0.538562201766023	0.538562201766023	5	1
FAM234B	0.538562201766023	0.538562201766023	1	1
COX7A1	0.538562201766023	0.538562201766023	5	1
PYCR2	0.539264746139508	0.539264746139508	5	1
FAT1	0.539264746139508	0.539264746139508	5	1
LOC101928789	0.539264746139508	0.539264746139508	1	1
OAF	0.539967202006254	0.539967202006254	5	1
FANCD2	0.539967202006254	0.539967202006254	5	1
EPHX1	0.539967202006254	0.539967202006254	5	1
RP11-347C12.10	0.540669569374624	0.540669569374624	3	1
ZDHHC4	0.540669569374624	0.540669569374624	5	1
DNAJC2	0.540669569374624	0.540669569374624	5	1
ATP5A1	0.541371848252978	0.541371848252978	5	1
DDX43	0.541371848252978	0.541371848252978	4	1
R3HDM2	0.541371848252978	0.541371848252978	5	1
ZFYVE26	0.541371848252978	0.541371848252978	5	1
ALYREF	0.54207403864968	0.54207403864968	5	1
MRPS18C	0.54207403864968	0.54207403864968	4	1
TMEM109	0.54207403864968	0.54207403864968	5	1
NBEAL2	0.54207403864968	0.54207403864968	5	1
FBRSL1	0.542776140573091	0.542776140573091	5	1
RCN1	0.542776140573091	0.542776140573091	5	1
RP11-702B10.2	0.543478154031571	0.543478154031571	2	1
CCT8P1	0.543478154031571	0.543478154031571	4	1
CPA6	0.543478154031571	0.543478154031571	3	1
TIPARP	0.543478154031571	0.543478154031571	5	1
PLCXD3	0.543478154031571	0.543478154031571	2	1
WDR74	0.54418007903348	0.54418007903348	5	1
EFEMP2	0.54418007903348	0.54418007903348	5	1
MOK	0.54418007903348	0.54418007903348	5	1
PLEKHO2	0.54418007903348	0.54418007903348	5	1
GK	0.544881915587179	0.544881915587179	5	1
UQCRB	0.544881915587179	0.544881915587179	5	1
HMGN1	0.544881915587179	0.544881915587179	5	1
BIVM	0.544881915587179	0.544881915587179	5	1
SLC19A2	0.544881915587179	0.544881915587179	5	1
S100A4	0.545583663701026	0.545583663701026	5	1
SCLT1	0.545583663701026	0.545583663701026	5	1
MYO1E	0.545583663701026	0.545583663701026	5	1
SLC29A2	0.545583663701026	0.545583663701026	5	1
TPT1	0.54628532338338	0.54628532338338	5	1
ITGB1	0.54628532338338	0.54628532338338	5	1
MAPK10	0.54628532338338	0.54628532338338	5	1
RP11-278C7.1	0.546986894642599	0.546986894642599	3	1
FANCM	0.546986894642599	0.546986894642599	5	1
ITPK1	0.546986894642599	0.546986894642599	5	1
PMF1-BGLAP	0.547688377487041	0.547688377487041	3	1
RP11-307C12.11	0.547688377487041	0.547688377487041	4	1
DEPDC1	0.547688377487041	0.547688377487041	5	1
EEF2K	0.547688377487041	0.547688377487041	5	1
PLEKHA4	0.547688377487041	0.547688377487041	5	1
FAM211A-AS1	0.548389771925062	0.548389771925062	4	1
PROCR	0.548389771925062	0.548389771925062	5	1
SPOCK2	0.54909107796502	0.54909107796502	4	1
CTC-512J14.5	0.54909107796502	0.54909107796502	2	1
TSHZ2	0.54909107796502	0.54909107796502	5	1
DUSP5P1	0.54909107796502	0.54909107796502	5	1
SAFB2	0.54979229561527	0.54979229561527	5	1
MYL6B	0.54979229561527	0.54979229561527	5	1
CRISPLD2	0.54979229561527	0.54979229561527	5	1
FAM168A	0.54979229561527	0.54979229561527	5	1
SMTNL1	0.54979229561527	0.54979229561527	3	1
CHCHD5	0.550493424884168	0.550493424884168	5	1
CNTN4	0.550493424884168	0.550493424884168	5	1
CNN1	0.550493424884168	0.550493424884168	5	1
GNPDA1	0.551194465780068	0.551194465780068	5	1
TPST2	0.551194465780068	0.551194465780068	5	1
DCLK1	0.551194465780068	0.551194465780068	5	1
HDAC7	0.551194465780068	0.551194465780068	5	1
MYCBPAP	0.551194465780068	0.551194465780068	5	1
TEAD3	0.551895418311325	0.551895418311325	5	1
CCDC15	0.551895418311325	0.551895418311325	5	1
KRT8P47	0.551895418311325	0.551895418311325	1	1
LRRIQ3	0.552596282486293	0.552596282486293	5	1
SSBP1	0.552596282486293	0.552596282486293	5	1
JAK2	0.552596282486293	0.552596282486293	5	1
SCD	0.553297058313326	0.553297058313326	5	1
SLC1A2	0.553297058313326	0.553297058313326	5	1
C22orf46	0.553297058313326	0.553297058313326	5	1
BANK1	0.553297058313326	0.553297058313326	5	1
ARMC5	0.553997745800775	0.553997745800775	5	1
RP11-550F7.1	0.553997745800775	0.553997745800775	2	1
TRIP13	0.553997745800775	0.553997745800775	5	1
RRNAD1	0.553997745800775	0.553997745800775	5	1
RP11-587D21.1	0.554698344956994	0.554698344956994	3	1
TSPAN4	0.554698344956994	0.554698344956994	5	1
GFPT2	0.554698344956994	0.554698344956994	5	1
TPRG1	0.554698344956994	0.554698344956994	5	1
AUP1	0.555398855790335	0.555398855790335	5	1
CORO1B	0.555398855790335	0.555398855790335	5	1
LRRC49	0.555398855790335	0.555398855790335	5	1
TAGLN	0.555398855790335	0.555398855790335	4	1
DEF8	0.556099278309148	0.556099278309148	5	1
MTND4P12	0.556099278309148	0.556099278309148	4	1
NRD1	0.556099278309148	0.556099278309148	4	1
EPS8L2	0.556099278309148	0.556099278309148	5	1
CYC1	0.556799612521784	0.556799612521784	5	1
C5orf38	0.556799612521784	0.556799612521784	4	1
EVC	0.556799612521784	0.556799612521784	5	1
TMEM189	0.556799612521784	0.556799612521784	4	1
CTU1	0.557499858436593	0.557499858436593	5	1
THAP11	0.557499858436593	0.557499858436593	5	1
SMARCA1	0.557499858436593	0.557499858436593	5	1
DERL2	0.558200016061926	0.558200016061926	5	1
KIF17	0.558200016061926	0.558200016061926	5	1
CCNB2	0.558200016061926	0.558200016061926	5	1
ITGB6	0.558200016061926	0.558200016061926	4	1
GNB2	0.55890008540613	0.55890008540613	5	1
CSRP1	0.55890008540613	0.55890008540613	5	1
LINC00910	0.55890008540613	0.55890008540613	5	1
PCDHB8	0.55890008540613	0.55890008540613	4	1
EGFL7	0.559600066477556	0.559600066477556	5	1
NETO2	0.559600066477556	0.559600066477556	5	1
TMEM158	0.559600066477556	0.559600066477556	5	1
COMTD1	0.559600066477556	0.559600066477556	5	1
IPO5	0.560299959284551	0.560299959284551	5	1
TRAK2	0.560299959284551	0.560299959284551	5	1
LINC00683	0.560999763835462	0.560999763835462	2	1
CENPN	0.560999763835462	0.560999763835462	4	1
SVEP1	0.560999763835462	0.560999763835462	5	1
ELL2	0.560999763835462	0.560999763835462	5	1
SYAP1	0.561699480138637	0.561699480138637	5	1
TAF9	0.561699480138637	0.561699480138637	4	1
TNS2	0.561699480138637	0.561699480138637	1	1
AK4P3	0.561699480138637	0.561699480138637	3	1
RNH1	0.562399108202421	0.562399108202421	4	1
PRRG4	0.562399108202421	0.562399108202421	5	1
NUPR1	0.563098648035162	0.563098648035162	5	1
TP53INP2	0.563098648035162	0.563098648035162	5	1
SPTBN4	0.563798099645205	0.563798099645205	5	1
UCKL1	0.563798099645205	0.563798099645205	5	1
MN1	0.563798099645205	0.563798099645205	5	1
CTD-2006C1.2	0.564497463040893	0.564497463040893	3	1
PIGK	0.564497463040893	0.564497463040893	5	1
FKBP9	0.564497463040893	0.564497463040893	5	1
RP11-21L23.2	0.565196738230573	0.565196738230573	3	1
EIF3D	0.565196738230573	0.565196738230573	5	1
PARP2	0.565196738230573	0.565196738230573	5	1
TAPSAR1	0.565196738230573	0.565196738230573	4	1
KLHL25	0.565895925222588	0.565895925222588	5	1
COMMD4	0.565895925222588	0.565895925222588	5	1
EIF1AY	0.565895925222588	0.565895925222588	3	1
FKBP14	0.565895925222588	0.565895925222588	5	1
CTD-2270N23.1	0.566595024025281	0.566595024025281	3	1
METAP2	0.566595024025281	0.566595024025281	5	1
TNRC6C	0.566595024025281	0.566595024025281	5	1
FAM205B	0.566595024025281	0.566595024025281	1	1
ABHD5	0.567294034646994	0.567294034646994	5	1
MCOLN1	0.567992957096071	0.567992957096071	5	1
NCK2	0.567992957096071	0.567992957096071	5	1
LAPTM4A	0.567992957096071	0.567992957096071	5	1
AMY2B	0.567992957096071	0.567992957096071	5	1
FAM127A	0.568691791380853	0.568691791380853	5	1
APIP	0.568691791380853	0.568691791380853	5	1
LGI4	0.568691791380853	0.568691791380853	4	1
LTB4R	0.569390537509682	0.569390537509682	4	1
MRPL41	0.569390537509682	0.569390537509682	5	1
PLK1	0.569390537509682	0.569390537509682	5	1
KRT81	0.569390537509682	0.569390537509682	4	1
THRB	0.569390537509682	0.569390537509682	5	1
KRTCAP2	0.570089195490897	0.570089195490897	5	1
KTN1	0.570089195490897	0.570089195490897	5	1
RN7SL737P	0.570089195490897	0.570089195490897	3	1
COL10A1	0.570089195490897	0.570089195490897	5	1
ENPEP	0.57078776533284	0.57078776533284	5	1
RGMA	0.57078776533284	0.57078776533284	5	1
SLC16A8	0.57078776533284	0.57078776533284	4	1
TSPAN13	0.57148624704385	0.57148624704385	5	1
TAF10	0.57148624704385	0.57148624704385	5	1
ARNTL2	0.57148624704385	0.57148624704385	5	1
ATF7	0.57148624704385	0.57148624704385	5	1
DDAH2	0.572184640632265	0.572184640632265	5	1
CCDC107	0.572184640632265	0.572184640632265	5	1
TSPAN2	0.572882946106426	0.572882946106426	5	1
FGFR2	0.572882946106426	0.572882946106426	5	1
PPP1R3F	0.573581163474669	0.573581163474669	5	1
STK39	0.573581163474669	0.573581163474669	5	1
MIF4GD	0.573581163474669	0.573581163474669	5	1
HS1BP3	0.573581163474669	0.573581163474669	5	1
RNASEK	0.574279292745333	0.574279292745333	5	1
PAIP2	0.574279292745333	0.574279292745333	5	1
HNRNPH1	0.574279292745333	0.574279292745333	5	1
CLDN12	0.574279292745333	0.574279292745333	5	1
THAP2	0.574977333926754	0.574977333926754	5	1
SNRPGP10	0.574977333926754	0.574977333926754	4	1
MARC2	0.574977333926754	0.574977333926754	2	1
SLC17A5	0.574977333926754	0.574977333926754	5	1
RP11-536K17.1	0.575675287027269	0.575675287027269	1	1
DHRS7	0.575675287027269	0.575675287027269	5	1
MAML3	0.575675287027269	0.575675287027269	5	1
PCDH7	0.575675287027269	0.575675287027269	5	1
CENPJ	0.576373152055214	0.576373152055214	5	1
TMEM67	0.576373152055214	0.576373152055214	5	1
STON1	0.576373152055214	0.576373152055214	4	1
PES1	0.577070929018925	0.577070929018925	5	1
MRPS11	0.577070929018925	0.577070929018925	5	1
BCAP29	0.577070929018925	0.577070929018925	5	1
DHRS7B	0.577070929018925	0.577070929018925	5	1
PLPPR2	0.577768617926735	0.577768617926735	1	1
LINC00598	0.577768617926735	0.577768617926735	2	1
SRP19	0.578466218786981	0.578466218786981	5	1
STK16	0.578466218786981	0.578466218786981	5	1
ACTL6A	0.578466218786981	0.578466218786981	5	1
MGC32805	0.578466218786981	0.578466218786981	1	1
RP11-661A12.9	0.579163731607995	0.579163731607995	1	1
NAA10	0.579163731607995	0.579163731607995	5	1
VCAN	0.579163731607995	0.579163731607995	5	1
LY75	0.579163731607995	0.579163731607995	5	1
PANK1	0.579163731607995	0.579163731607995	5	1
WFS1	0.579861156398112	0.579861156398112	5	1
PIGX	0.579861156398112	0.579861156398112	5	1
PDE6D	0.579861156398112	0.579861156398112	5	1
DXO	0.580558493165663	0.580558493165663	5	1
CHID1	0.580558493165663	0.580558493165663	5	1
SMC3	0.580558493165663	0.580558493165663	5	1
CACNA2D1	0.580558493165663	0.580558493165663	5	1
SLC1A5	0.581255741918981	0.581255741918981	5	1
MYO15A	0.581255741918981	0.581255741918981	5	1
RFC3	0.581255741918981	0.581255741918981	5	1
LOC100422694	0.581255741918981	0.581255741918981	1	1
VIMP	0.581952902666399	0.581952902666399	5	1
NINJ1	0.581952902666399	0.581952902666399	5	1
PDCD5	0.581952902666399	0.581952902666399	5	1
CACNA1G	0.581952902666399	0.581952902666399	4	1
HMGN2P5	0.582649975416246	0.582649975416246	3	1
BCAT1	0.582649975416246	0.582649975416246	5	1
HHLA3	0.582649975416246	0.582649975416246	5	1
ITGA9	0.582649975416246	0.582649975416246	5	1
TNFSF9	0.583346960176855	0.583346960176855	5	1
PHF5A	0.583346960176855	0.583346960176855	5	1
CNTRL	0.583346960176855	0.583346960176855	5	1
ITGB4	0.583346960176855	0.583346960176855	5	1
LPAR2	0.583346960176855	0.583346960176855	5	1
TMEM147	0.584043856956554	0.584043856956554	5	1
TMEM39B	0.584043856956554	0.584043856956554	5	1
LOC100420423	0.584043856956554	0.584043856956554	1	1
LMO2	0.584740665763675	0.584740665763675	5	1
RP11-680A11.5	0.584740665763675	0.584740665763675	3	1
SH2B3	0.584740665763675	0.584740665763675	5	1
APLF	0.584740665763675	0.584740665763675	5	1
BCL3	0.585437386606546	0.585437386606546	5	1
PS1TP4	0.585437386606546	0.585437386606546	1	1
TIMM10	0.586134019493496	0.586134019493496	5	1
CDK4	0.586134019493496	0.586134019493496	5	1
ZWILCH	0.586134019493496	0.586134019493496	4	1
TOR1B	0.586134019493496	0.586134019493496	5	1
RGS7BP	0.586134019493496	0.586134019493496	2	1
ASPHD1	0.586830564432852	0.586830564432852	5	1
AC005330.2	0.586830564432852	0.586830564432852	2	1
DYNC1I1	0.586830564432852	0.586830564432852	5	1
SLC36A1	0.586830564432852	0.586830564432852	5	1
SNAI1	0.587527021432942	0.587527021432942	5	1
RP11-141O15.1	0.587527021432942	0.587527021432942	2	1
EXOSC8	0.587527021432942	0.587527021432942	5	1
LIPC	0.587527021432942	0.587527021432942	5	1
HCG26	0.587527021432942	0.587527021432942	1	1
MT-CO2	0.588223390502094	0.588223390502094	3	1
PARPBP	0.588223390502094	0.588223390502094	5	1
HS3ST2	0.588223390502094	0.588223390502094	3	1
ELMSAN1	0.588919671648634	0.588919671648634	5	1
CD55	0.589615864880888	0.589615864880888	5	1
GNAS	0.589615864880888	0.589615864880888	5	1
DLC1	0.589615864880888	0.589615864880888	5	1
EIF4EBP2	0.589615864880888	0.589615864880888	5	1
LINC00475	0.589615864880888	0.589615864880888	4	1
LMO4	0.590311970207181	0.590311970207181	5	1
SMN2	0.590311970207181	0.590311970207181	5	1
PACS2	0.590311970207181	0.590311970207181	5	1
RP11-10O17.1	0.591007987635839	0.591007987635839	2	1
FLRT3	0.591007987635839	0.591007987635839	5	1
SNORD116-20	0.591007987635839	0.591007987635839	3	1
VPS11	0.591703917175185	0.591703917175185	5	1
EPB41L4A	0.591703917175185	0.591703917175185	5	1
MIR1247	0.591703917175185	0.591703917175185	2	1
FAM159B	0.591703917175185	0.591703917175185	2	1
PQLC1	0.592399758833544	0.592399758833544	5	1
TRGV7	0.592399758833544	0.592399758833544	2	1
NRBP2	0.592399758833544	0.592399758833544	5	1
SERPINB9	0.59309551261924	0.59309551261924	5	1
ATAD2	0.59309551261924	0.59309551261924	5	1
MAST3	0.59309551261924	0.59309551261924	5	1
LEPREL4	0.593791178540594	0.593791178540594	4	1
COPE	0.593791178540594	0.593791178540594	5	1
BRIP1	0.593791178540594	0.593791178540594	5	1
SLC50A1	0.593791178540594	0.593791178540594	5	1
GJA4	0.593791178540594	0.593791178540594	2	1
THOC6	0.59448675660593	0.59448675660593	5	1
TM4SF18	0.59448675660593	0.59448675660593	5	1
LRRK1	0.59448675660593	0.59448675660593	5	1
RP11-399K21.14	0.59448675660593	0.59448675660593	4	1
HCCAT3	0.595182246823568	0.595182246823568	4	1
SRSF7	0.595182246823568	0.595182246823568	5	1
TMEM171	0.595182246823568	0.595182246823568	5	1
L3MBTL3	0.595182246823568	0.595182246823568	5	1
CH25H	0.595877649201831	0.595877649201831	5	1
ITGB3BP	0.595877649201831	0.595877649201831	5	1
B4GAT1	0.595877649201831	0.595877649201831	1	1
NGFR	0.596572963749039	0.596572963749039	4	1
PDGFC	0.596572963749039	0.596572963749039	5	1
RUSC1	0.596572963749039	0.596572963749039	5	1
HIST3H2BB	0.597268190473512	0.597268190473512	4	1
ICAM3	0.597268190473512	0.597268190473512	5	1
SMC2	0.597268190473512	0.597268190473512	5	1
MEGF10	0.597268190473512	0.597268190473512	5	1
CDH2	0.59796332938357	0.59796332938357	5	1
CDC25A	0.59796332938357	0.59796332938357	5	1
SLC25A44	0.59796332938357	0.59796332938357	5	1
P2RY2	0.59796332938357	0.59796332938357	5	1
DHX34	0.598658380487533	0.598658380487533	5	1
RAN	0.598658380487533	0.598658380487533	5	1
ZNF367	0.598658380487533	0.598658380487533	5	1
NTN1	0.598658380487533	0.598658380487533	5	1
PRDM6	0.598658380487533	0.598658380487533	5	1
SNX24	0.599353343793718	0.599353343793718	5	1
STARD7	0.599353343793718	0.599353343793718	5	1
C2CD2	0.599353343793718	0.599353343793718	5	1
WTIP	0.600048219310445	0.600048219310445	5	1
DNALI1	0.600048219310445	0.600048219310445	5	1
MYD88	0.600048219310445	0.600048219310445	5	1
EMC7	0.60074300704603	0.60074300704603	5	1
RBMX	0.60074300704603	0.60074300704603	4	1
RHOBTB2	0.60074300704603	0.60074300704603	5	1
FABP4	0.60074300704603	0.60074300704603	2	1
CHAC1	0.60143770700879	0.60143770700879	5	1
NUP107	0.60143770700879	0.60143770700879	5	1
RHOJ	0.60143770700879	0.60143770700879	5	1
PLEKHH2	0.60143770700879	0.60143770700879	5	1
RP11-274H2.3	0.602132319207043	0.602132319207043	3	1
PMPCA	0.602132319207043	0.602132319207043	5	1
TK1	0.602826843649103	0.602826843649103	5	1
B4GALT1	0.602826843649103	0.602826843649103	5	1
POLH	0.602826843649103	0.602826843649103	5	1
YIPF2	0.603521280343288	0.603521280343288	5	1
PNRC1	0.603521280343288	0.603521280343288	5	1
KCNAB1-AS2	0.603521280343288	0.603521280343288	1	1
RPL7P9	0.604215629297911	0.604215629297911	4	1
LIMS2	0.604215629297911	0.604215629297911	5	1
PRELID1	0.604909890521288	0.604909890521288	5	1
SPATC1L	0.604909890521288	0.604909890521288	5	1
GRPEL1	0.605604064021731	0.605604064021731	5	1
VPS16	0.605604064021731	0.605604064021731	5	1
ZC3HAV1	0.605604064021731	0.605604064021731	5	1
AHSA1	0.606298149807554	0.606298149807554	5	1
ABCA2	0.606298149807554	0.606298149807554	5	1
BMI1	0.606992147887072	0.606992147887072	5	1
LOC102724192	0.606992147887072	0.606992147887072	1	1
S100P	0.607686058268594	0.607686058268594	4	1
SPRYD7	0.607686058268594	0.607686058268594	5	1
MEOX2	0.607686058268594	0.607686058268594	2	1
COLGALT1	0.607686058268594	0.607686058268594	5	1
DYRK4	0.608379880960435	0.608379880960435	5	1
AP001816.1	0.608379880960435	0.608379880960435	3	1
TMEFF2	0.608379880960435	0.608379880960435	5	1
CRELD1	0.608379880960435	0.608379880960435	5	1
PPP1R35	0.609073615970903	0.609073615970903	5	1
USF3	0.609073615970903	0.609073615970903	1	1
BATF2	0.609073615970903	0.609073615970903	5	1
DNAJB11	0.609767263308312	0.609767263308312	5	1
PSMB4	0.609767263308312	0.609767263308312	5	1
WIPI1	0.609767263308312	0.609767263308312	5	1
ICOSLG	0.609767263308312	0.609767263308312	4	1
6-Sep	0.61046082298097	0.61046082298097	3	1
RERE	0.61046082298097	0.61046082298097	5	1
TRIM25	0.61046082298097	0.61046082298097	5	1
CISD2	0.611154294997188	0.611154294997188	5	1
GRTP1	0.611154294997188	0.611154294997188	5	1
HPS5	0.611154294997188	0.611154294997188	5	1
RP11-395P17.3	0.611847679365273	0.611847679365273	4	1
EML2	0.611847679365273	0.611847679365273	5	1
ADPRH	0.611847679365273	0.611847679365273	5	1
AC016739.2	0.612540976093537	0.612540976093537	3	1
NYNRIN	0.612540976093537	0.612540976093537	5	1
LOC102723476	0.612540976093537	0.612540976093537	1	1
NACA	0.613234185190286	0.613234185190286	5	1
BCAP31	0.613234185190286	0.613234185190286	5	1
ICMT	0.613234185190286	0.613234185190286	5	1
NOD2	0.613234185190286	0.613234185190286	4	1
FRAT2	0.613927306663828	0.613927306663828	5	1
NSMCE1	0.613927306663828	0.613927306663828	5	1
ANGEL1	0.613927306663828	0.613927306663828	5	1
MARK1	0.613927306663828	0.613927306663828	5	1
ANKLE1	0.61462034052247	0.61462034052247	5	1
HSP90AB3P	0.61462034052247	0.61462034052247	5	1
ALG1L5P	0.61462034052247	0.61462034052247	1	1
CTC-444N24.11	0.615313286774519	0.615313286774519	3	1
LINC00607	0.615313286774519	0.615313286774519	4	1
UQCR10	0.616006145428281	0.616006145428281	5	1
RCBTB2	0.616006145428281	0.616006145428281	5	1
OPHN1	0.616006145428281	0.616006145428281	5	1
PKD1L1	0.616698916492061	0.616698916492061	4	1
EIF4A1P7	0.616698916492061	0.616698916492061	1	1
SIX4	0.616698916492061	0.616698916492061	5	1
ZNF503	0.616698916492061	0.616698916492061	5	1
CRHBP	0.617391599974164	0.617391599974164	3	1
YIF1A	0.617391599974164	0.617391599974164	5	1
CDC42EP3	0.617391599974164	0.617391599974164	5	1
CHST3	0.617391599974164	0.617391599974164	5	1
ZNF836	0.618084195882896	0.618084195882896	4	1
RPL4	0.618776704226558	0.618776704226558	5	1
SERBP1	0.618776704226558	0.618776704226558	5	1
FCGR1A	0.618776704226558	0.618776704226558	3	1
IL34	0.619469125013457	0.619469125013457	5	1
SLC9A7	0.619469125013457	0.619469125013457	5	1
PARD6B	0.619469125013457	0.619469125013457	5	1
SLC6A7	0.620161458251892	0.620161458251892	4	1
RPSAP58	0.620161458251892	0.620161458251892	4	1
CRTAP	0.620161458251892	0.620161458251892	5	1
PCDHB7	0.620161458251892	0.620161458251892	5	1
RP11-125B21.2	0.620853703950169	0.620853703950169	3	1
MRGPRF	0.620853703950169	0.620853703950169	5	1
CNGA3	0.620853703950169	0.620853703950169	5	1
ABHD17A	0.621545862116587	0.621545862116587	5	1
RBM8A	0.621545862116587	0.621545862116587	4	1
MANSC1	0.621545862116587	0.621545862116587	5	1
GPR63	0.621545862116587	0.621545862116587	5	1
PFDN2	0.622237932759449	0.622237932759449	5	1
CARD10	0.622237932759449	0.622237932759449	5	1
TMEM164	0.622237932759449	0.622237932759449	5	1
ADSL	0.622929915887056	0.622929915887056	5	1
BEND6	0.622929915887056	0.622929915887056	5	1
ACY1	0.623621811507707	0.623621811507707	5	1
RP11-91J19.3	0.623621811507707	0.623621811507707	3	1
BAIAP2L1	0.623621811507707	0.623621811507707	5	1
BZW1	0.624313619629702	0.624313619629702	5	1
5-Sep	0.624313619629702	0.624313619629702	3	1
RP11-705C15.3	0.625005340261341	0.625005340261341	3	1
HEXDC	0.625005340261341	0.625005340261341	5	1
TNFSF15	0.625005340261341	0.625005340261341	5	1
LOC100420358	0.625005340261341	0.625005340261341	1	1
NAT9	0.625696973410922	0.625696973410922	5	1
CAPNS1	0.625696973410922	0.625696973410922	5	1
C11orf24	0.625696973410922	0.625696973410922	5	1
SPINT2	0.625696973410922	0.625696973410922	5	1
TPT1-AS1	0.626388519086744	0.626388519086744	5	1
KLHDC3	0.626388519086744	0.626388519086744	5	1
SLC25A45	0.626388519086744	0.626388519086744	5	1
GABPB1-AS1	0.627079977297104	0.627079977297104	4	1
CTD-2517O10.6	0.627079977297104	0.627079977297104	3	1
MIR8053	0.627079977297104	0.627079977297104	1	1
RP11-24J23.2	0.627771348050299	0.627771348050299	3	1
RP11-305L7.1	0.627771348050299	0.627771348050299	2	1
SNX29	0.627771348050299	0.627771348050299	5	1
