Name	Score	padj	coverage	n_topfrac
C10orf111	0.325223480468073	0.325223480468073	5	1
KLHL5	0.325952774775472	0.325952774775472	5	1
ZRANB2	0.325952774775472	0.325952774775472	5	1
FADS3	0.325952774775472	0.325952774775472	5	1
FIBIN	0.325952774775472	0.325952774775472	5	1
EDIL3	0.326681978060461	0.326681978060461	5	1
TOMM7	0.326681978060461	0.326681978060461	4	1
PRC1-AS1	0.326681978060461	0.326681978060461	3	1
ZMAT3	0.327411090331561	0.327411090331561	5	1
SLC16A8	0.327411090331561	0.327411090331561	4	1
HS3ST3B1	0.327411090331561	0.327411090331561	5	1
APLP2	0.327411090331561	0.327411090331561	5	1
FAM13C	0.32814011159729	0.32814011159729	5	1
EGFR-AS1	0.32814011159729	0.32814011159729	2	1
RAB30	0.32814011159729	0.32814011159729	5	1
LAMA2	0.32886904186617	0.32886904186617	5	1
SLC30A7	0.32886904186617	0.32886904186617	5	1
KIAA1671	0.32886904186617	0.32886904186617	5	1
CPEB1	0.32886904186617	0.32886904186617	5	1
C5orf55	0.32886904186617	0.32886904186617	4	1
RALA	0.329597881146718	0.329597881146718	5	1
MRPL30P2	0.329597881146718	0.329597881146718	1	1
GBP3	0.330326629447454	0.330326629447454	5	1
GAD1	0.330326629447454	0.330326629447454	5	1
MUC12	0.330326629447454	0.330326629447454	5	1
RPS23	0.330326629447454	0.330326629447454	5	1
RBM43	0.331055286776895	0.331055286776895	5	1
H2AFJ	0.331055286776895	0.331055286776895	5	1
HNRNPC	0.331055286776895	0.331055286776895	5	1
SNX5	0.331055286776895	0.331055286776895	5	1
EHD2	0.331783853143559	0.331783853143559	5	1
RBP5	0.331783853143559	0.331783853143559	4	1
TMEM198B	0.331783853143559	0.331783853143559	5	1
NUDT14	0.331783853143559	0.331783853143559	5	1
ULK2	0.332512328555962	0.332512328555962	5	1
RGPD3	0.332512328555962	0.332512328555962	4	1
UBALD2	0.332512328555962	0.332512328555962	5	1
LOC101928433	0.332512328555962	0.332512328555962	1	1
KATNAL1	0.333240713022621	0.333240713022621	5	1
RN7SL521P	0.333240713022621	0.333240713022621	1	1
ACTR8	0.333240713022621	0.333240713022621	5	1
TMPO	0.333240713022621	0.333240713022621	5	1
SRR	0.333969006552051	0.333969006552051	5	1
TIMM10	0.333969006552051	0.333969006552051	5	1
RPL7	0.333969006552051	0.333969006552051	5	1
SPOPL	0.334697209152769	0.334697209152769	5	1
HNRNPH1	0.334697209152769	0.334697209152769	5	1
LOC100129734	0.334697209152769	0.334697209152769	1	1
FAM175A	0.335425320833287	0.335425320833287	5	1
AGO4	0.335425320833287	0.335425320833287	5	1
AES	0.335425320833287	0.335425320833287	5	1
ATP6V1A	0.335425320833287	0.335425320833287	5	1
ZNF664	0.335425320833287	0.335425320833287	5	1
RP11-546B15.1	0.336153341602122	0.336153341602122	2	1
MYSM1	0.336153341602122	0.336153341602122	5	1
NEK6	0.336153341602122	0.336153341602122	5	1
EGR2	0.336153341602122	0.336153341602122	4	1
RAB39B	0.336153341602122	0.336153341602122	5	1
CAMK2A	0.336881271467785	0.336881271467785	4	1
HAUS3	0.337609110438792	0.337609110438792	4	1
PLA2G12A	0.338336858523653	0.338336858523653	5	1
MAP4K5	0.338336858523653	0.338336858523653	5	1
ACOX2	0.338336858523653	0.338336858523653	5	1
SAMD12	0.338336858523653	0.338336858523653	5	1
SOCS3	0.338336858523653	0.338336858523653	5	1
ZNF358	0.339064515730882	0.339064515730882	5	1
KDELC2	0.339792082068989	0.339792082068989	5	1
DPYSL3	0.339792082068989	0.339792082068989	5	1
TARSL2	0.339792082068989	0.339792082068989	5	1
LIFR	0.339792082068989	0.339792082068989	5	1
GABPA	0.340519557546486	0.340519557546486	5	1
SCYL3	0.340519557546486	0.340519557546486	5	1
KPRP	0.340519557546486	0.340519557546486	2	1
PRDM7	0.340519557546486	0.340519557546486	1	1
CBLN3	0.341246942171883	0.341246942171883	5	1
SNX18	0.341246942171883	0.341246942171883	5	1
FAM83D	0.341246942171883	0.341246942171883	5	1
C16orf52	0.34197423595369	0.34197423595369	5	1
NLGN2	0.34197423595369	0.34197423595369	5	1
CYFIP2	0.34197423595369	0.34197423595369	5	1
RORB	0.342701438900417	0.342701438900417	5	1
RP11-527D7.1	0.342701438900417	0.342701438900417	1	1
PLEKHM1P1	0.342701438900417	0.342701438900417	1	1
SGOL2	0.342701438900417	0.342701438900417	4	1
RP11-296E7.1	0.343428551020572	0.343428551020572	2	1
NUP155	0.343428551020572	0.343428551020572	5	1
DDB2	0.343428551020572	0.343428551020572	5	1
SNORD53	0.343428551020572	0.343428551020572	2	1
DOCK2	0.343428551020572	0.343428551020572	5	1
RP11-530C5.1	0.344155572322664	0.344155572322664	2	1
FAM134B	0.344155572322664	0.344155572322664	5	1
RPS14	0.344155572322664	0.344155572322664	5	1
ZNF708	0.3448825028152	0.3448825028152	5	1
HIST1H2AI	0.3448825028152	0.3448825028152	5	1
ZZEF1	0.345609342506688	0.345609342506688	5	1
SLC33A1	0.345609342506688	0.345609342506688	5	1
RP11-208G20.2	0.345609342506688	0.345609342506688	1	1
EWSR1	0.345609342506688	0.345609342506688	5	1
LOC101928718	0.345609342506688	0.345609342506688	1	1
P2RX4	0.346336091405635	0.346336091405635	5	1
SNORD80	0.346336091405635	0.346336091405635	1	1
PJA2	0.347062749520546	0.347062749520546	5	1
UBXN4	0.347062749520546	0.347062749520546	5	1
IL11RA	0.347062749520546	0.347062749520546	5	1
PPP1R3C	0.347789316859928	0.347789316859928	5	1
CCL2	0.347789316859928	0.347789316859928	5	1
EMC1	0.347789316859928	0.347789316859928	5	1
LOC101928788	0.347789316859928	0.347789316859928	1	1
PPP4R1L	0.348515793432286	0.348515793432286	5	1
PDE8B	0.348515793432286	0.348515793432286	4	1
HECW1	0.348515793432286	0.348515793432286	5	1
SOX4	0.348515793432286	0.348515793432286	5	1
SLX4	0.349242179246124	0.349242179246124	5	1
SLMAP	0.349242179246124	0.349242179246124	5	1
DCN	0.349242179246124	0.349242179246124	5	1
TMEM199	0.349242179246124	0.349242179246124	5	1
LOC102723773	0.349242179246124	0.349242179246124	1	1
ACADSB	0.349968474309946	0.349968474309946	5	1
PPP1R15B	0.349968474309946	0.349968474309946	5	1
CPT1C	0.349968474309946	0.349968474309946	5	1
SLC25A37	0.349968474309946	0.349968474309946	5	1
CDHR3	0.349968474309946	0.349968474309946	5	1
GRAMD1C	0.350694678632256	0.350694678632256	5	1
C1QTNF6	0.350694678632256	0.350694678632256	5	1
ARPC3	0.350694678632256	0.350694678632256	5	1
RPL3	0.350694678632256	0.350694678632256	5	1
AUTS2	0.351420792221558	0.351420792221558	5	1
DUSP14	0.351420792221558	0.351420792221558	4	1
ANP32B	0.351420792221558	0.351420792221558	5	1
BRCA1	0.352146815086352	0.352146815086352	5	1
NCAM2	0.352146815086352	0.352146815086352	5	1
CDK6	0.352872747235142	0.352872747235142	5	1
DENR	0.352872747235142	0.352872747235142	5	1
SPATA18	0.352872747235142	0.352872747235142	5	1
TUBB3	0.352872747235142	0.352872747235142	5	1
PRMT1	0.352872747235142	0.352872747235142	5	1
ABCA5	0.353598588676429	0.353598588676429	5	1
SEC31B	0.353598588676429	0.353598588676429	5	1
PALLD	0.353598588676429	0.353598588676429	5	1
SFTA1P	0.353598588676429	0.353598588676429	3	1
PARD6G	0.354324339418713	0.354324339418713	5	1
ZNF678	0.355049999470496	0.355049999470496	5	1
ZBTB47	0.355049999470496	0.355049999470496	5	1
FILIP1L	0.355049999470496	0.355049999470496	5	1
TTN-AS1	0.355775568840276	0.355775568840276	4	1
SLC43A2	0.355775568840276	0.355775568840276	5	1
AP000473.5	0.356501047536554	0.356501047536554	1	1
NAT14	0.356501047536554	0.356501047536554	5	1
ABHD12	0.356501047536554	0.356501047536554	5	1
RPL26	0.356501047536554	0.356501047536554	5	1
ZNF770	0.357226435567828	0.357226435567828	5	1
CALHM2	0.357226435567828	0.357226435567828	5	1
CAMK1G	0.357226435567828	0.357226435567828	4	1
COL5A1	0.357951732942597	0.357951732942597	5	1
SLC25A36	0.357951732942597	0.357951732942597	5	1
MCM7	0.357951732942597	0.357951732942597	5	1
RPL29	0.357951732942597	0.357951732942597	5	1
APPL2	0.358676939669357	0.358676939669357	5	1
TTBK2	0.358676939669357	0.358676939669357	5	1
ABTB2	0.358676939669357	0.358676939669357	5	1
CKS1B	0.358676939669357	0.358676939669357	5	1
MAB21L1	0.359402055756607	0.359402055756607	5	1
PHF20L1	0.359402055756607	0.359402055756607	5	1
SLCO3A1	0.359402055756607	0.359402055756607	5	1
BLOC1S6	0.359402055756607	0.359402055756607	5	1
CENPH	0.359402055756607	0.359402055756607	5	1
DOCK11	0.360127081212842	0.360127081212842	5	1
AC073072.5	0.360127081212842	0.360127081212842	2	1
HSF4	0.360127081212842	0.360127081212842	4	1
ROMO1	0.360127081212842	0.360127081212842	5	1
TRAM1L1	0.360127081212842	0.360127081212842	5	1
KIAA0907	0.36085201604656	0.36085201604656	5	1
FAM174B	0.36085201604656	0.36085201604656	5	1
LYRM2	0.36085201604656	0.36085201604656	5	1
RPL5	0.36085201604656	0.36085201604656	5	1
PNMAL1	0.361576860266255	0.361576860266255	5	1
TRPM3	0.361576860266255	0.361576860266255	5	1
MEX3B	0.361576860266255	0.361576860266255	5	1
EPHA4	0.361576860266255	0.361576860266255	5	1
FAR2	0.362301613880423	0.362301613880423	5	1
SPTSSB	0.362301613880423	0.362301613880423	3	1
FOSL2	0.362301613880423	0.362301613880423	5	1
SLC25A32	0.362301613880423	0.362301613880423	5	1
LOC100421173	0.362301613880423	0.362301613880423	1	1
MTM1	0.363026276897558	0.363026276897558	5	1
RP11-973H7.3	0.363026276897558	0.363026276897558	3	1
GRK5	0.363026276897558	0.363026276897558	5	1
MAP2K3	0.363026276897558	0.363026276897558	5	1
SEPT7P2	0.363026276897558	0.363026276897558	4	1
ZNF395	0.363750849326154	0.363750849326154	5	1
NDUFB11	0.363750849326154	0.363750849326154	5	1
LOC102723602	0.363750849326154	0.363750849326154	1	1
TYRO3	0.364475331174704	0.364475331174704	5	1
OR6S1	0.364475331174704	0.364475331174704	1	1
KRT81	0.365199722451703	0.365199722451703	4	1
CDC14B	0.365199722451703	0.365199722451703	5	1
WISP2	0.365199722451703	0.365199722451703	5	1
BEX4	0.365199722451703	0.365199722451703	5	1
RPS3AP6	0.365199722451703	0.365199722451703	4	1
MIB1	0.365924023165641	0.365924023165641	5	1
PKIG	0.365924023165641	0.365924023165641	5	1
ARID5B	0.365924023165641	0.365924023165641	5	1
RPL3P6	0.365924023165641	0.365924023165641	1	1
TNKS2	0.366648233325012	0.366648233325012	5	1
PROB1	0.366648233325012	0.366648233325012	4	1
MRPL28	0.366648233325012	0.366648233325012	5	1
OLFML1	0.366648233325012	0.366648233325012	5	1
HHAT	0.367372352938306	0.367372352938306	5	1
SREBF2	0.367372352938306	0.367372352938306	5	1
TCF7	0.367372352938306	0.367372352938306	5	1
RP1-249H1.4	0.367372352938306	0.367372352938306	2	1
SGPP1	0.368096382014013	0.368096382014013	5	1
DIO3	0.368096382014013	0.368096382014013	5	1
GADD45A	0.368096382014013	0.368096382014013	5	1
C11orf91	0.368096382014013	0.368096382014013	3	1
PSPHP1	0.368820320560626	0.368820320560626	4	1
PSG9	0.368820320560626	0.368820320560626	5	1
LOC100506548	0.368820320560626	0.368820320560626	1	1
CCDC154	0.369544168586632	0.369544168586632	5	1
CARD9	0.369544168586632	0.369544168586632	4	1
H2AFX	0.369544168586632	0.369544168586632	5	1
SRRM1	0.370267926100521	0.370267926100521	5	1
EFEMP2	0.370267926100521	0.370267926100521	5	1
NRIP3	0.370267926100521	0.370267926100521	5	1
EIF4B	0.370267926100521	0.370267926100521	5	1
NEMF	0.370991593110783	0.370991593110783	5	1
PLK1S1	0.370991593110783	0.370991593110783	4	1
TWF2	0.370991593110783	0.370991593110783	5	1
MIR30E	0.370991593110783	0.370991593110783	1	1
CREB3L2	0.370991593110783	0.370991593110783	5	1
RP11-726G1.1	0.371715169625904	0.371715169625904	3	1
EIF3E	0.371715169625904	0.371715169625904	5	1
RP11-575L7.8	0.372438655654374	0.372438655654374	3	1
POLR2M	0.372438655654374	0.372438655654374	4	1
GPR26	0.372438655654374	0.372438655654374	4	1
FAM86B1	0.372438655654374	0.372438655654374	5	1
PDE7B	0.372438655654374	0.372438655654374	5	1
ANKRD17	0.373162051204679	0.373162051204679	5	1
PIP5K1C	0.373162051204679	0.373162051204679	5	1
FLJ36840	0.373162051204679	0.373162051204679	1	1
PART1	0.373162051204679	0.373162051204679	2	1
DZIP3	0.373885356285305	0.373885356285305	5	1
CCNT2	0.373885356285305	0.373885356285305	5	1
PES1	0.373885356285305	0.373885356285305	5	1
DLG1	0.373885356285305	0.373885356285305	5	1
SLFN12	0.374608570904738	0.374608570904738	5	1
PEG3	0.374608570904738	0.374608570904738	4	1
M6PR	0.374608570904738	0.374608570904738	5	1
HOMER2	0.374608570904738	0.374608570904738	5	1
GLDN	0.375331695071465	0.375331695071465	5	1
RP11-867G23.8	0.375331695071465	0.375331695071465	3	1
C1orf86	0.375331695071465	0.375331695071465	4	1
P4HA2	0.375331695071465	0.375331695071465	5	1
NDUFB3P4	0.375331695071465	0.375331695071465	1	1
VDAC1P1	0.37605472879397	0.37605472879397	4	1
PIP5K1A	0.37605472879397	0.37605472879397	5	1
HLA-A	0.37605472879397	0.37605472879397	5	1
MTCH1	0.37605472879397	0.37605472879397	5	1
BOLA2B	0.37605472879397	0.37605472879397	4	1
KIAA1468	0.376777672080737	0.376777672080737	5	1
POMZP3	0.376777672080737	0.376777672080737	5	1
SLC38A1	0.376777672080737	0.376777672080737	5	1
NCOA4	0.377500524940251	0.377500524940251	4	1
TAB3	0.377500524940251	0.377500524940251	5	1
LACTB	0.377500524940251	0.377500524940251	5	1
CUL4B	0.377500524940251	0.377500524940251	5	1
ADNP	0.378223287380994	0.378223287380994	5	1
HUNK	0.378223287380994	0.378223287380994	5	1
ZC3H13	0.37894595941145	0.37894595941145	5	1
SLC4A1AP	0.37894595941145	0.37894595941145	5	1
ARMC4	0.37894595941145	0.37894595941145	5	1
SLC35F5	0.379668541040101	0.379668541040101	5	1
CHM	0.379668541040101	0.379668541040101	5	1
BTG2	0.379668541040101	0.379668541040101	5	1
LOC101928045	0.379668541040101	0.379668541040101	1	1
ROBO1	0.380391032275429	0.380391032275429	5	1
PLEKHH3	0.380391032275429	0.380391032275429	5	1
ME1	0.380391032275429	0.380391032275429	5	1
USP37	0.381113433125914	0.381113433125914	5	1
NNMT	0.381113433125914	0.381113433125914	5	1
DTWD1	0.381113433125914	0.381113433125914	5	1
UGGT2	0.381835743600039	0.381835743600039	5	1
XPO1	0.381835743600039	0.381835743600039	5	1
FBXO27	0.381835743600039	0.381835743600039	5	1
CDKL2	0.381835743600039	0.381835743600039	4	1
SYT7	0.381835743600039	0.381835743600039	5	1
ZNF512B	0.382557963706283	0.382557963706283	5	1
SEMA6A	0.382557963706283	0.382557963706283	5	1
FAM102B	0.382557963706283	0.382557963706283	5	1
RBMS2	0.383280093453125	0.383280093453125	5	1
RBM25	0.383280093453125	0.383280093453125	5	1
MFAP2	0.383280093453125	0.383280093453125	5	1
SLF2	0.383280093453125	0.383280093453125	1	1
HIST2H2BF	0.383280093453125	0.383280093453125	5	1
KLHL9	0.384002132849045	0.384002132849045	5	1
FAM186B	0.384002132849045	0.384002132849045	4	1
KNDC1	0.384002132849045	0.384002132849045	4	1
TBL1X	0.384002132849045	0.384002132849045	5	1
RBM39	0.384002132849045	0.384002132849045	5	1
FAM43A	0.384724081902521	0.384724081902521	5	1
LINC00960	0.384724081902521	0.384724081902521	4	1
ST20	0.384724081902521	0.384724081902521	5	1
RNF41	0.384724081902521	0.384724081902521	5	1
CTB-31O20.2	0.385445940622032	0.385445940622032	3	1
SSH1	0.385445940622032	0.385445940622032	5	1
UTP18	0.385445940622032	0.385445940622032	5	1
UBE2C	0.385445940622032	0.385445940622032	5	1
RNU12	0.386167709016055	0.386167709016055	4	1
IQCG	0.386167709016055	0.386167709016055	5	1
DDIT4	0.386167709016055	0.386167709016055	5	1
ERBB4	0.386167709016055	0.386167709016055	5	1
CCNG1	0.386167709016055	0.386167709016055	5	1
KATNBL1	0.386889387093067	0.386889387093067	4	1
CAMTA2	0.386889387093067	0.386889387093067	5	1
LOC254028	0.386889387093067	0.386889387093067	1	1
PGAM1P5	0.386889387093067	0.386889387093067	1	1
SPTBN1	0.387610974861544	0.387610974861544	5	1
GEN1	0.387610974861544	0.387610974861544	5	1
NPDC1	0.387610974861544	0.387610974861544	5	1
HIST1H3J	0.387610974861544	0.387610974861544	2	1
FJX1	0.387610974861544	0.387610974861544	5	1
PTEN	0.388332472329963	0.388332472329963	5	1
STARD4-AS1	0.388332472329963	0.388332472329963	4	1
HLA-DPA1	0.388332472329963	0.388332472329963	5	1
RPS4X	0.388332472329963	0.388332472329963	5	1
KIAA1715	0.389053879506799	0.389053879506799	4	1
THOC2	0.389053879506799	0.389053879506799	5	1
PPP4R2	0.389053879506799	0.389053879506799	5	1
GLTSCR2	0.389775196400527	0.389775196400527	5	1
GPR56	0.389775196400527	0.389775196400527	4	1
NIPBL	0.390496423019621	0.390496423019621	5	1
EPHB4	0.390496423019621	0.390496423019621	5	1
TOX	0.390496423019621	0.390496423019621	5	1
NMNAT2	0.391217559372555	0.391217559372555	5	1
FNIP2	0.391217559372555	0.391217559372555	5	1
LOC101927647	0.391217559372555	0.391217559372555	1	1
MECOM	0.391938605467802	0.391938605467802	5	1
HLA-B	0.391938605467802	0.391938605467802	5	1
TRA2A	0.391938605467802	0.391938605467802	5	1
ATP5F1P5	0.392659561313836	0.392659561313836	4	1
RP11-87H9.2	0.392659561313836	0.392659561313836	2	1
MGLL	0.392659561313836	0.392659561313836	5	1
CAPN2	0.393380426919127	0.393380426919127	5	1
CEBPB	0.393380426919127	0.393380426919127	5	1
SNORA33	0.393380426919127	0.393380426919127	5	1
AKT1S1	0.394101202292149	0.394101202292149	5	1
ZXDB	0.394821887441373	0.394821887441373	5	1
THRB	0.394821887441373	0.394821887441373	5	1
SMOX	0.394821887441373	0.394821887441373	5	1
ZBED6	0.395542482375268	0.395542482375268	5	1
CTD-2196E14.4	0.395542482375268	0.395542482375268	2	1
TMTC1	0.395542482375268	0.395542482375268	5	1
SERPINB3	0.395542482375268	0.395542482375268	2	1
KAZALD1	0.396262987102305	0.396262987102305	5	1
MTMR2	0.396262987102305	0.396262987102305	5	1
ERC1	0.396983401630954	0.396983401630954	5	1
B3GAT2	0.396983401630954	0.396983401630954	5	1
TNFAIP6	0.396983401630954	0.396983401630954	5	1
NDUFS7	0.396983401630954	0.396983401630954	5	1
BCAM	0.396983401630954	0.396983401630954	5	1
RP11-400K9.4	0.397703725969684	0.397703725969684	3	1
COBLL1	0.397703725969684	0.397703725969684	5	1
C9orf47	0.397703725969684	0.397703725969684	4	1
APOBEC3B	0.397703725969684	0.397703725969684	4	1
UNKL	0.398423960126963	0.398423960126963	5	1
LOC100130428	0.398423960126963	0.398423960126963	1	1
PEAR1	0.399144104111259	0.399144104111259	5	1
ZBTB7B	0.399144104111259	0.399144104111259	5	1
RPL36P6	0.399144104111259	0.399144104111259	1	1
RNF141	0.39986415793104	0.39986415793104	5	1
ZNF789	0.39986415793104	0.39986415793104	5	1
RP11-276H19.1	0.39986415793104	0.39986415793104	4	1
MKRN9P	0.39986415793104	0.39986415793104	1	1
LOC100128653	0.39986415793104	0.39986415793104	2	1
ZWINT	0.400584121594773	0.400584121594773	5	1
C5orf51	0.400584121594773	0.400584121594773	5	1
IL26	0.400584121594773	0.400584121594773	2	1
XPO7	0.401303995110923	0.401303995110923	5	1
C1orf162	0.401303995110923	0.401303995110923	5	1
GRN	0.401303995110923	0.401303995110923	5	1
RRAGB	0.401303995110923	0.401303995110923	5	1
AC079354.1	0.402023778487958	0.402023778487958	3	1
LOC100419814	0.402023778487958	0.402023778487958	1	1
LNP1	0.402743471734343	0.402743471734343	4	1
CYP1A1	0.402743471734343	0.402743471734343	4	1
SLCO4A1	0.402743471734343	0.402743471734343	4	1
TOM1	0.402743471734343	0.402743471734343	5	1
GGH	0.402743471734343	0.402743471734343	5	1
TMTC3	0.403463074858541	0.403463074858541	5	1
RP11-72I8.1	0.403463074858541	0.403463074858541	2	1
MIR122	0.403463074858541	0.403463074858541	1	1
NEURL1B	0.403463074858541	0.403463074858541	4	1
UBQLN2	0.404182587869018	0.404182587869018	5	1
ZNF827	0.404182587869018	0.404182587869018	5	1
CCDC97	0.404182587869018	0.404182587869018	5	1
WDR74	0.404182587869018	0.404182587869018	5	1
RPS10	0.404182587869018	0.404182587869018	5	1
PCMTD2	0.404902010774237	0.404902010774237	5	1
DTWD2	0.404902010774237	0.404902010774237	5	1
LOC101928351	0.404902010774237	0.404902010774237	1	1
RP11-115C21.2	0.405621343582662	0.405621343582662	3	1
RNPEPL1	0.405621343582662	0.405621343582662	5	1
DHX34	0.405621343582662	0.405621343582662	5	1
RGAG1	0.405621343582662	0.405621343582662	5	1
DNAJC25	0.406340586302755	0.406340586302755	4	1
SNRNP200	0.406340586302755	0.406340586302755	5	1
FAM200B	0.406340586302755	0.406340586302755	5	1
STX17	0.407059738942978	0.407059738942978	5	1
PDPR	0.407059738942978	0.407059738942978	5	1
SHC1	0.407059738942978	0.407059738942978	5	1
MIR218-1	0.407059738942978	0.407059738942978	2	1
MIR5587	0.407778801511793	0.407778801511793	3	1
MAF1	0.407778801511793	0.407778801511793	5	1
PIK3CD	0.407778801511793	0.407778801511793	5	1
PARPBP	0.407778801511793	0.407778801511793	5	1
SYT14	0.408497774017661	0.408497774017661	5	1
BZW1P2	0.408497774017661	0.408497774017661	4	1
KIAA1217	0.409216656469043	0.409216656469043	5	1
ST8SIA4	0.409216656469043	0.409216656469043	5	1
GYPC	0.409216656469043	0.409216656469043	5	1
OSR2	0.409216656469043	0.409216656469043	5	1
LDOC1L	0.409935448874399	0.409935448874399	5	1
ARNTL2	0.409935448874399	0.409935448874399	5	1
MGAT1	0.409935448874399	0.409935448874399	5	1
MRPS16	0.409935448874399	0.409935448874399	5	1
RP11-360F5.1	0.410654151242188	0.410654151242188	2	1
FNDC3A	0.410654151242188	0.410654151242188	5	1
CHST2	0.410654151242188	0.410654151242188	5	1
CYB5R4	0.410654151242188	0.410654151242188	5	1
CHRDL1	0.41137276358087	0.41137276358087	5	1
AP000783.1	0.41137276358087	0.41137276358087	2	1
RGS11	0.41137276358087	0.41137276358087	5	1
CREB1	0.41137276358087	0.41137276358087	5	1
ARID4B	0.412091285898902	0.412091285898902	5	1
TNFAIP3	0.412091285898902	0.412091285898902	5	1
WBP2	0.412091285898902	0.412091285898902	5	1
PFN1P2	0.412091285898902	0.412091285898902	4	1
DEPDC1B	0.412091285898902	0.412091285898902	5	1
EFCAB6	0.412809718204743	0.412809718204743	5	1
AC005280.1	0.412809718204743	0.412809718204743	3	1
RP11-124N14.3	0.412809718204743	0.412809718204743	3	1
ATXN1	0.412809718204743	0.412809718204743	5	1
HIST1H4F	0.412809718204743	0.412809718204743	2	1
POLA1	0.41352806050685	0.41352806050685	5	1
LIN7C	0.41352806050685	0.41352806050685	5	1
LDOC1	0.41352806050685	0.41352806050685	5	1
TRIO	0.41352806050685	0.41352806050685	5	1
KLF5	0.41424631281368	0.41424631281368	5	1
RPL41	0.41424631281368	0.41424631281368	5	1
PI4K2B	0.41496447513369	0.41496447513369	5	1
KB-1732A1.1	0.41496447513369	0.41496447513369	3	1
SLITRK1	0.41496447513369	0.41496447513369	4	1
ASB5	0.41496447513369	0.41496447513369	5	1
NAALADL2	0.41496447513369	0.41496447513369	5	1
MYOZ3	0.415682547475334	0.415682547475334	5	1
RASSF8	0.415682547475334	0.415682547475334	5	1
PNPLA6	0.415682547475334	0.415682547475334	5	1
RIT1	0.415682547475334	0.415682547475334	5	1
PSRC1	0.415682547475334	0.415682547475334	5	1
BMPR1A	0.416400529847069	0.416400529847069	5	1
NINJ2	0.416400529847069	0.416400529847069	5	1
C4orf22	0.416400529847069	0.416400529847069	4	1
CTNNAL1	0.417118422257349	0.417118422257349	5	1
FBXO41	0.417118422257349	0.417118422257349	5	1
CCDC80	0.417118422257349	0.417118422257349	5	1
CELSR1	0.417118422257349	0.417118422257349	5	1
MSH3	0.417836224714629	0.417836224714629	5	1
GCC2	0.417836224714629	0.417836224714629	5	1
REPIN1	0.417836224714629	0.417836224714629	5	1
TCP1	0.417836224714629	0.417836224714629	5	1
NCAPG2	0.417836224714629	0.417836224714629	5	1
ALAD	0.418553937227362	0.418553937227362	5	1
FRMD3	0.418553937227362	0.418553937227362	5	1
HNRNPA1	0.418553937227362	0.418553937227362	5	1
KMT2D	0.419271559804001	0.419271559804001	5	1
POU2F2	0.419271559804001	0.419271559804001	5	1
ZDHHC8	0.419989092452999	0.419989092452999	5	1
RBMS1	0.419989092452999	0.419989092452999	5	1
DAD1P1	0.419989092452999	0.419989092452999	1	1
SSFA2	0.420706535182808	0.420706535182808	5	1
KMT2E	0.420706535182808	0.420706535182808	5	1
SNX8	0.420706535182808	0.420706535182808	5	1
ERCC6	0.42142388800188	0.42142388800188	4	1
FRAS1	0.42142388800188	0.42142388800188	5	1
RGS3	0.42142388800188	0.42142388800188	5	1
MIR27A	0.42142388800188	0.42142388800188	2	1
RPL4P4	0.42142388800188	0.42142388800188	4	1
PHLDB2	0.422141150918666	0.422141150918666	5	1
RP11-174G6.5	0.422141150918666	0.422141150918666	3	1
ACACB	0.422141150918666	0.422141150918666	5	1
ITGA3	0.422141150918666	0.422141150918666	5	1
FBL	0.422141150918666	0.422141150918666	5	1
ARL2	0.422858323941615	0.422858323941615	5	1
ZPR1	0.422858323941615	0.422858323941615	1	1
PER2	0.422858323941615	0.422858323941615	5	1
DAGLA	0.423575407079179	0.423575407079179	5	1
RPS27L	0.423575407079179	0.423575407079179	5	1
DTYMK	0.423575407079179	0.423575407079179	5	1
CTD-2006C1.12	0.424292400339807	0.424292400339807	2	1
PPP1R9B	0.424292400339807	0.424292400339807	5	1
SMYD2	0.424292400339807	0.424292400339807	5	1
HS3ST5	0.424292400339807	0.424292400339807	4	1
FBXL2	0.425009303731947	0.425009303731947	5	1
STAG3L5P	0.425009303731947	0.425009303731947	4	1
ATP6V0E2	0.425009303731947	0.425009303731947	5	1
ABRACL	0.425009303731947	0.425009303731947	5	1
SAV1	0.425009303731947	0.425009303731947	5	1
ARHGAP23P1	0.425726117264048	0.425726117264048	3	1
SEC24B	0.425726117264048	0.425726117264048	5	1
SCD	0.425726117264048	0.425726117264048	5	1
FTL	0.425726117264048	0.425726117264048	5	1
TRNG	0.425726117264048	0.425726117264048	1	1
HK2	0.426442840944558	0.426442840944558	5	1
RP11-383J24.1	0.426442840944558	0.426442840944558	3	1
VPS9D1	0.426442840944558	0.426442840944558	5	1
SEZ6L	0.426442840944558	0.426442840944558	4	1
TBC1D8	0.427159474781924	0.427159474781924	5	1
SYMPK	0.427159474781924	0.427159474781924	5	1
BIN3-IT1	0.427159474781924	0.427159474781924	2	1
DAG1	0.427876018784593	0.427876018784593	5	1
C15orf48	0.427876018784593	0.427876018784593	3	1
MAP3K7CL	0.427876018784593	0.427876018784593	5	1
SLC35F6	0.427876018784593	0.427876018784593	5	1
SLC41A1	0.427876018784593	0.427876018784593	5	1
ANGPT1	0.428592472961012	0.428592472961012	5	1
GSN	0.428592472961012	0.428592472961012	5	1
ENOPH1	0.428592472961012	0.428592472961012	5	1
RP11-4F22.2	0.428592472961012	0.428592472961012	1	1
USP24	0.429308837319626	0.429308837319626	5	1
FNDC3B	0.429308837319626	0.429308837319626	5	1
SLC8B1	0.429308837319626	0.429308837319626	5	1
