signature	direction	gene
GO_biomineral_tissue_dev	up	ODAM
GO_biomineral_tissue_dev	up	ODAPH
GO_biomineral_tissue_dev	up	OSR1
GO_biomineral_tissue_dev	up	OSR2
GO_biomineral_tissue_dev	up	OTOL1
GO_biomineral_tissue_dev	up	OTOP1
GO_biomineral_tissue_dev	up	P2RX7
GO_biomineral_tissue_dev	up	PHEX
GO_biomineral_tissue_dev	up	PHOSPHO1
GO_biomineral_tissue_dev	up	PKDCC
GO_biomineral_tissue_dev	up	PRICKLE1
GO_biomineral_tissue_dev	up	PTH
GO_biomineral_tissue_dev	up	PTHLH
GO_biomineral_tissue_dev	up	PTK2B
GO_biomineral_tissue_dev	up	PTN
GO_biomineral_tissue_dev	up	RFLNA
GO_biomineral_tissue_dev	up	RFLNB
GO_biomineral_tissue_dev	up	ROCK1
GO_biomineral_tissue_dev	up	ROCK2
GO_biomineral_tissue_dev	up	RXRA
GO_biomineral_tissue_dev	up	RXRB
GO_biomineral_tissue_dev	up	S1PR1
GO_biomineral_tissue_dev	up	SACK1H
GO_biomineral_tissue_dev	up	SBDS
GO_biomineral_tissue_dev	up	SGMS2
GO_biomineral_tissue_dev	up	SLC20A2
GO_biomineral_tissue_dev	up	SLC24A3
GO_biomineral_tissue_dev	up	SLC24A4
GO_biomineral_tissue_dev	up	SLC4A2
GO_biomineral_tissue_dev	up	SLC8A1
GO_biomineral_tissue_dev	up	SMAD3
GO_biomineral_tissue_dev	up	SOX9
GO_biomineral_tissue_dev	up	SP7
GO_biomineral_tissue_dev	up	SPP1
GO_biomineral_tissue_dev	up	SRGN
GO_biomineral_tissue_dev	up	STATH
GO_biomineral_tissue_dev	up	STIM1
GO_biomineral_tissue_dev	up	TBX1
GO_biomineral_tissue_dev	up	TENT5A
GO_biomineral_tissue_dev	up	TFAP2A
GO_biomineral_tissue_dev	up	TFIP11
GO_biomineral_tissue_dev	up	TGFB1
GO_biomineral_tissue_dev	up	TMEM119
GO_biomineral_tissue_dev	up	TRPM4
GO_biomineral_tissue_dev	up	TSPEAR
GO_biomineral_tissue_dev	up	TUFT1
GO_biomineral_tissue_dev	up	TWIST1
GO_biomineral_tissue_dev	up	TXLNG
GO_biomineral_tissue_dev	up	VDR
GO_biomineral_tissue_dev	up	WDR72
GO_biomineral_tissue_dev	up	WLS
GO_biomineral_tissue_dev	up	WNT4
GO_biomineral_tissue_dev	up	WNT6
GO_biomineral_tissue_dev	up	ZBTB40
GO_biomineral_tissue_dev	up	ZNF664-RFLNA
GO_reg_bone_mineralization	up	ACTN3
GO_reg_bone_mineralization	up	ACVR1
GO_reg_bone_mineralization	up	ACVR2A
GO_reg_bone_mineralization	up	ACVR2B
GO_reg_bone_mineralization	up	ADGRG6
GO_reg_bone_mineralization	up	ADGRV1
GO_reg_bone_mineralization	up	AHSG
GO_reg_bone_mineralization	up	ALOX5
GO_reg_bone_mineralization	up	ANKH
GO_reg_bone_mineralization	up	ANO6
GO_reg_bone_mineralization	up	ATP2B1
GO_reg_bone_mineralization	up	ATRAID
GO_reg_bone_mineralization	up	BCOR
GO_reg_bone_mineralization	up	BGLAP
GO_reg_bone_mineralization	up	BMP2
GO_reg_bone_mineralization	up	BMP2K
GO_reg_bone_mineralization	up	BMP4
GO_reg_bone_mineralization	up	BMP6
GO_reg_bone_mineralization	up	BMP7
GO_reg_bone_mineralization	up	BMPR1A
GO_reg_bone_mineralization	up	BMPR1B
GO_reg_bone_mineralization	up	BMPR2
GO_reg_bone_mineralization	up	CCL3
GO_reg_bone_mineralization	up	CCN1
GO_reg_bone_mineralization	up	CCR1
GO_reg_bone_mineralization	up	CYP27B1
GO_reg_bone_mineralization	up	DDR2
GO_reg_bone_mineralization	up	ECM1
GO_reg_bone_mineralization	up	ENPP1
GO_reg_bone_mineralization	up	FBN2
GO_reg_bone_mineralization	up	FGF23
GO_reg_bone_mineralization	up	FZD9
GO_reg_bone_mineralization	up	GPM6B
GO_reg_bone_mineralization	up	GREM1
GO_reg_bone_mineralization	up	IFITM5
GO_reg_bone_mineralization	up	ISG15
GO_reg_bone_mineralization	up	KL
GO_reg_bone_mineralization	up	LTF
GO_reg_bone_mineralization	up	MEF2C
GO_reg_bone_mineralization	up	MGP
GO_reg_bone_mineralization	up	MIR208A
GO_reg_bone_mineralization	up	NBR1
GO_reg_bone_mineralization	up	NELL1
GO_reg_bone_mineralization	up	NOTUM
GO_reg_bone_mineralization	up	OSR1
GO_reg_bone_mineralization	up	OSR2
GO_reg_bone_mineralization	up	P2RX7
GO_reg_bone_mineralization	up	PHOSPHO1
GO_reg_bone_mineralization	up	PKDCC
GO_reg_bone_mineralization	up	PTH
GO_reg_bone_mineralization	up	PTK2B
GO_reg_bone_mineralization	up	PTN
GO_reg_bone_mineralization	up	RFLNA
GO_reg_bone_mineralization	up	RFLNB
GO_reg_bone_mineralization	up	RXRA
GO_reg_bone_mineralization	up	RXRB
GO_reg_bone_mineralization	up	S1PR1
GO_reg_bone_mineralization	up	SGMS2
GO_reg_bone_mineralization	up	SLC20A2
GO_reg_bone_mineralization	up	SLC8A1
GO_reg_bone_mineralization	up	SMAD3
GO_reg_bone_mineralization	up	SRGN
GO_reg_bone_mineralization	up	STATH
GO_reg_bone_mineralization	up	TENT5A
GO_reg_bone_mineralization	up	TFAP2A
GO_reg_bone_mineralization	up	TMEM119
GO_reg_bone_mineralization	up	TRPM4
GO_reg_bone_mineralization	up	TWIST1
GO_reg_bone_mineralization	up	TXLNG
GO_reg_bone_mineralization	up	VDR
GO_reg_bone_mineralization	up	WNT4
GO_reg_bone_mineralization	up	ZNF664-RFLNA
EX_SCAP_simvastatin_GSE286540	up	AREG
EX_SCAP_simvastatin_GSE286540	up	RANBP3L
EX_SCAP_simvastatin_GSE286540	up	C2CD4B
EX_SCAP_simvastatin_GSE286540	up	AIRE
EX_SCAP_simvastatin_GSE286540	up	MMP3
EX_SCAP_simvastatin_GSE286540	up	PECAM1
EX_SCAP_simvastatin_GSE286540	up	STC1
EX_SCAP_simvastatin_GSE286540	up	-
EX_SCAP_simvastatin_GSE286540	up	CD24
EX_SCAP_simvastatin_GSE286540	up	PTPRE
EX_SCAP_simvastatin_GSE286540	up	MYOC
EX_SCAP_simvastatin_GSE286540	up	MMP10
EX_SCAP_simvastatin_GSE286540	up	TXNDC2
EX_SCAP_simvastatin_GSE286540	up	DLK1
EX_SCAP_simvastatin_GSE286540	up	C1QL1
EX_SCAP_simvastatin_GSE286540	up	CHGB
EX_SCAP_simvastatin_GSE286540	up	SP5
EX_SCAP_simvastatin_GSE286540	up	GPR37
EX_SCAP_simvastatin_GSE286540	up	KCNE2
EX_SCAP_simvastatin_GSE286540	up	PTGS2
EX_SCAP_simvastatin_GSE286540	up	MMP12
EX_SCAP_simvastatin_GSE286540	up	EFNA1
EX_SCAP_simvastatin_GSE286540	up	TMEM100
EX_SCAP_simvastatin_GSE286540	up	SNAP25-AS1
EX_SCAP_simvastatin_GSE286540	up	IDO1
EX_SCAP_simvastatin_GSE286540	up	C11orf96
EX_SCAP_simvastatin_GSE286540	up	NOTUM
EX_SCAP_simvastatin_GSE286540	up	INSC
EX_SCAP_simvastatin_GSE286540	up	RASL11B
EX_SCAP_simvastatin_GSE286540	up	ADAM28
EX_SCAP_simvastatin_GSE286540	up	IL11
EX_SCAP_simvastatin_GSE286540	up	SLCO4A1
EX_SCAP_simvastatin_GSE286540	up	NR4A2
EX_SCAP_simvastatin_GSE286540	up	MDFI
EX_SCAP_simvastatin_GSE286540	up	HECW2-AS1
EX_SCAP_simvastatin_GSE286540	up	ST3GAL6
EX_SCAP_simvastatin_GSE286540	up	LBP
EX_SCAP_simvastatin_GSE286540	up	SCG2
EX_SCAP_simvastatin_GSE286540	up	TNFSF11
EX_SCAP_simvastatin_GSE286540	up	STRA6
EX_SCAP_simvastatin_GSE286540	up	NKD1
EX_SCAP_simvastatin_GSE286540	up	TF
EX_SCAP_simvastatin_GSE286540	up	MCHR1
EX_SCAP_simvastatin_GSE286540	up	SMOC1
EX_SCAP_simvastatin_GSE286540	up	PPFIA4
EX_SCAP_simvastatin_GSE286540	up	RAPGEF4
EX_SCAP_simvastatin_GSE286540	up	MIR210HG
EX_SCAP_simvastatin_GSE286540	up	H2BC8
EX_SCAP_simvastatin_GSE286540	up	PDK4
EX_SCAP_simvastatin_GSE286540	up	IER3
EX_SCAP_simvastatin_GSE286540	up	ID1
EX_SCAP_simvastatin_GSE286540	up	PGF
EX_SCAP_simvastatin_GSE286540	up	GLYATL1
EX_SCAP_simvastatin_GSE286540	up	FAM20A
EX_SCAP_simvastatin_GSE286540	up	TRH
EX_SCAP_simvastatin_GSE286540	up	MYO3B
EX_SCAP_simvastatin_GSE286540	up	TNFSF10
EX_SCAP_simvastatin_GSE286540	up	FNDC11
EX_SCAP_simvastatin_GSE286540	up	GPR146
EX_SCAP_simvastatin_GSE286540	up	SAT1
EX_SCAP_simvastatin_GSE286540	up	FGFBP2
EX_SCAP_simvastatin_GSE286540	up	NPC1L1
EX_SCAP_simvastatin_GSE286540	up	PTGES
EX_SCAP_simvastatin_GSE286540	up	KYNU
EX_SCAP_simvastatin_GSE286540	up	LINC00622
EX_SCAP_simvastatin_GSE286540	up	RDH10
EX_SCAP_simvastatin_GSE286540	up	AKR1C1
EX_SCAP_simvastatin_GSE286540	up	CROCC2
EX_SCAP_simvastatin_GSE286540	up	CARMIL2
EX_SCAP_simvastatin_GSE286540	up	SNAI1
EX_SCAP_simvastatin_GSE286540	up	GREB1
EX_SCAP_simvastatin_GSE286540	up	CXCL8
EX_SCAP_simvastatin_GSE286540	up	RSPO3
EX_SCAP_simvastatin_GSE286540	up	GNA14
EX_SCAP_simvastatin_GSE286540	up	C1orf87
EX_SCAP_simvastatin_GSE286540	up	FAM163A
EX_SCAP_simvastatin_GSE286540	up	AKR7A3
EX_SCAP_simvastatin_GSE286540	up	WDR86
EX_SCAP_simvastatin_GSE286540	up	RGS4
EX_SCAP_simvastatin_GSE286540	up	CLEC18A
EX_SCAP_simvastatin_GSE286540	up	ACP5
EX_SCAP_simvastatin_GSE286540	up	CC2D2B
EX_SCAP_simvastatin_GSE286540	up	IL1R1
EX_SCAP_simvastatin_GSE286540	up	SLA
EX_SCAP_simvastatin_GSE286540	up	COL9A2
EX_SCAP_simvastatin_GSE286540	up	PTPRN
EX_SCAP_simvastatin_GSE286540	up	NYAP1
EX_SCAP_simvastatin_GSE286540	up	TCF7
EX_SCAP_simvastatin_GSE286540	up	PLPP4
EX_SCAP_simvastatin_GSE286540	up	DTX1
EX_SCAP_simvastatin_GSE286540	up	LINC00511
EX_SCAP_simvastatin_GSE286540	up	EREG
EX_SCAP_simvastatin_GSE286540	up	ENHO
EX_SCAP_simvastatin_GSE286540	up	NNAT
EX_SCAP_simvastatin_GSE286540	up	H1-10-AS1
EX_SCAP_simvastatin_GSE286540	up	FAM131C
EX_SCAP_simvastatin_GSE286540	up	SH2D2A
EX_SCAP_simvastatin_GSE286540	up	CPNE5
EX_SCAP_simvastatin_GSE286540	up	EGLN3
EX_SCAP_simvastatin_GSE286540	up	FER1L4
EX_SCAP_simvastatin_GSE286540	up	SNCAIP
EX_SCAP_simvastatin_GSE286540	up	LMTK3
EX_SCAP_simvastatin_GSE286540	up	CHST2
EX_SCAP_simvastatin_GSE286540	up	CHD5
EX_SCAP_simvastatin_GSE286540	up	BMP6
EX_SCAP_simvastatin_GSE286540	up	ALDOC
EX_SCAP_simvastatin_GSE286540	up	MCF2L2
EX_SCAP_simvastatin_GSE286540	up	ID4
EX_SCAP_simvastatin_GSE286540	up	TMEM190
EX_SCAP_simvastatin_GSE286540	up	HHIPL2
EX_SCAP_simvastatin_GSE286540	up	TNFAIP6
EX_SCAP_simvastatin_GSE286540	up	GPRC5C
EX_SCAP_simvastatin_GSE286540	up	CPN2
EX_SCAP_simvastatin_GSE286540	up	HAS2-AS1
EX_SCAP_simvastatin_GSE286540	up	RUNDC3A
EX_SCAP_simvastatin_GSE286540	up	ITGA10
EX_SCAP_simvastatin_GSE286540	up	TBXAS1
EX_SCAP_simvastatin_GSE286540	up	ARRDC3
EX_SCAP_simvastatin_GSE286540	up	NHLRC4
EX_SCAP_simvastatin_GSE286540	up	AKR1C3
EX_SCAP_simvastatin_GSE286540	up	DYNC1I1
EX_SCAP_simvastatin_GSE286540	up	OASL
EX_SCAP_simvastatin_GSE286540	up	EEF1A2
EX_SCAP_simvastatin_GSE286540	up	GNG4
EX_SCAP_simvastatin_GSE286540	up	DARS1-AS1
EX_SCAP_simvastatin_GSE286540	up	TMEM108
EX_SCAP_simvastatin_GSE286540	up	FGFR3
EX_SCAP_simvastatin_GSE286540	up	HSPA6
EX_SCAP_simvastatin_GSE286540	up	MUC12-AS1
EX_SCAP_simvastatin_GSE286540	up	TMEM35A
EX_SCAP_simvastatin_GSE286540	up	EFNB3
EX_SCAP_simvastatin_GSE286540	up	ARHGEF19
EX_SCAP_simvastatin_GSE286540	up	SLC6A15
EX_SCAP_simvastatin_GSE286540	up	CFTR
EX_SCAP_simvastatin_GSE286540	up	IGFBP5
EX_SCAP_simvastatin_GSE286540	up	ADGRG1
EX_SCAP_simvastatin_GSE286540	up	SLC9B1
EX_SCAP_simvastatin_GSE286540	up	HTRA3
EX_SCAP_simvastatin_GSE286540	up	PCSK1N
EX_SCAP_simvastatin_GSE286540	up	PTN
EX_SCAP_simvastatin_GSE286540	up	GCKR
EX_SCAP_simvastatin_GSE286540	up	PACERR
EX_SCAP_simvastatin_GSE286540	up	PLEKHG5
EX_SCAP_simvastatin_GSE286540	up	LUCAT1
EX_SCAP_simvastatin_GSE286540	up	PTHLH
EX_SCAP_simvastatin_GSE286540	up	HID1
EX_SCAP_simvastatin_GSE286540	up	PDZD2
EX_SCAP_simvastatin_GSE286540	up	NPTX1
EX_SCAP_simvastatin_GSE286540	up	H2BC5
EX_SCAP_simvastatin_GSE286540	up	FKBP1B
EX_SCAP_simvastatin_GSE286540	up	C3orf80
EX_SCAP_simvastatin_GSE286540	up	HR
EX_SCAP_simvastatin_GSE286540	up	PDK3
EX_SCAP_simvastatin_GSE286540	up	PAQR5
EX_SCAP_simvastatin_GSE286540	up	CLU
EX_SCAP_simvastatin_GSE286540	up	ABCA9
EX_SCAP_simvastatin_GSE286540	up	RAET1G
EX_SCAP_simvastatin_GSE286540	up	SYTL5
EX_SCAP_simvastatin_GSE286540	up	BHLHE41
EX_SCAP_simvastatin_GSE286540	up	TIMP3
EX_SCAP_simvastatin_GSE286540	up	CSGALNACT1
EX_SCAP_simvastatin_GSE286540	up	SEMA6C
EX_SCAP_simvastatin_GSE286540	up	PTGS1
EX_SCAP_simvastatin_GSE286540	up	PPM1N
EX_SCAP_simvastatin_GSE286540	up	KCTD12
EX_SCAP_simvastatin_GSE286540	up	CPAMD8
EX_SCAP_simvastatin_GSE286540	up	IFITM1
EX_SCAP_simvastatin_GSE286540	up	CDKN2B
EX_SCAP_simvastatin_GSE286540	up	SGK1
EX_SCAP_simvastatin_GSE286540	up	RNF122
EX_SCAP_simvastatin_GSE286540	up	SAP30-DT
EX_SCAP_simvastatin_GSE286540	up	CACNB2
EX_SCAP_simvastatin_GSE286540	up	ABTB2
EX_SCAP_simvastatin_GSE286540	up	SMOX
EX_SCAP_simvastatin_GSE286540	up	TRIB1
EX_SCAP_simvastatin_GSE286540	up	VWA5A
EX_SCAP_simvastatin_GSE286540	up	JUNB
EX_SCAP_simvastatin_GSE286540	up	GRIK1
EX_SCAP_simvastatin_GSE286540	up	VAV3
EX_SCAP_simvastatin_GSE286540	up	CACNA1G
EX_SCAP_simvastatin_GSE286540	up	BDKRB2
EX_SCAP_simvastatin_GSE286540	up	PCAT6
EX_SCAP_simvastatin_GSE286540	up	H1-2
EX_SCAP_simvastatin_GSE286540	up	ANKRD37
EX_SCAP_simvastatin_GSE286540	up	CCL28
EX_SCAP_simvastatin_GSE286540	up	PLP1
EX_SCAP_simvastatin_GSE286540	up	FAM225B
EX_SCAP_simvastatin_GSE286540	up	ZNF385A
EX_SCAP_simvastatin_GSE286540	up	CSRNP1
EX_SCAP_simvastatin_GSE286540	up	ABCA6
EX_SCAP_simvastatin_GSE286540	up	WHRN
EX_SCAP_simvastatin_GSE286540	up	PITPNC1
EX_SCAP_simvastatin_GSE286540	up	TMEM86A
EX_SCAP_simvastatin_GSE286540	up	MAML3
EX_SCAP_simvastatin_GSE286540	up	DLX3
EX_SCAP_simvastatin_GSE286540	up	ARSL
EX_SCAP_simvastatin_GSE286540	up	L1CAM
EX_SCAP_simvastatin_GSE286540	up	TMEM158
EX_SCAP_simvastatin_GSE286540	up	ISYNA1
EX_SCAP_simvastatin_GSE286540	up	SLC16A4
EX_SCAP_simvastatin_GSE286540	up	RAB3A
EX_SCAP_simvastatin_GSE286540	up	ETS2
EX_SCAP_simvastatin_GSE286540	up	GRIP2
EX_SCAP_simvastatin_GSE286540	up	SSR4P1
EX_SCAP_simvastatin_GSE286540	up	SLC16A3
EX_SCAP_simvastatin_GSE286540	up	RHOB
EX_SCAP_simvastatin_GSE286540	up	AKR1C2
EX_SCAP_simvastatin_GSE286540	up	GPRC5A
EX_SCAP_simvastatin_GSE286540	up	ARHGEF3
EX_SCAP_simvastatin_GSE286540	up	DLX5
EX_SCAP_simvastatin_GSE286540	up	CSDC2
EX_SCAP_simvastatin_GSE286540	up	BCL11A
EX_SCAP_simvastatin_GSE286540	up	RASD1
EX_SCAP_simvastatin_GSE286540	up	MSX2
EX_SCAP_simvastatin_GSE286540	up	B3GALT4
EX_SCAP_simvastatin_GSE286540	up	ACKR4
EX_SCAP_simvastatin_GSE286540	up	STARD10
EX_SCAP_simvastatin_GSE286540	up	CCDC69
EX_SCAP_simvastatin_GSE286540	up	ANG
EX_SCAP_simvastatin_GSE286540	up	LINC02875
EX_SCAP_simvastatin_GSE286540	up	DBP
EX_SCAP_simvastatin_GSE286540	up	CMTM8
EX_SCAP_simvastatin_GSE286540	up	NR4A1
EX_SCAP_simvastatin_GSE286540	up	ADARB1
EX_SCAP_simvastatin_GSE286540	up	SYN1
EX_SCAP_simvastatin_GSE286540	up	ID2
EX_SCAP_simvastatin_GSE286540	up	PC
EX_SCAP_simvastatin_GSE286540	up	LYPD3
EX_SCAP_simvastatin_GSE286540	up	KLF9
EX_SCAP_simvastatin_GSE286540	up	ARRDC2
EX_SCAP_simvastatin_GSE286540	up	RAB11B-AS1
EX_SCAP_simvastatin_GSE286540	up	GIPR
EX_SCAP_simvastatin_GSE286540	up	TGFBI
EX_SCAP_simvastatin_GSE286540	up	FANK1
EX_SCAP_simvastatin_GSE286540	up	CLCF1
EX_SCAP_simvastatin_GSE286540	up	ZBTB46
EX_SCAP_simvastatin_GSE286540	up	TG
EX_SCAP_simvastatin_GSE286540	up	SOX5
EX_SCAP_simvastatin_GSE286540	up	HLX
EX_SCAP_simvastatin_GSE286540	up	BAMBI
EX_SCAP_simvastatin_GSE286540	up	SEMA4B
EX_SCAP_simvastatin_GSE286540	up	PIM3
EX_SCAP_simvastatin_GSE286540	up	ABCB1
EX_SCAP_simvastatin_GSE286540	up	CREM
EX_SCAP_simvastatin_GSE286540	up	YPEL3
EX_SCAP_simvastatin_GSE286540	up	FKBP2
EX_SCAP_simvastatin_GSE286540	up	ST6GALNAC2
EX_SCAP_simvastatin_GSE286540	up	PSD
EX_SCAP_simvastatin_GSE286540	up	SMIM3
EX_SCAP_simvastatin_GSE286540	up	PRSS35
EX_SCAP_simvastatin_GSE286540	down	PLCE1-AS1
EX_SCAP_simvastatin_GSE286540	down	B3GALT2
EX_SCAP_simvastatin_GSE286540	down	PSG1
EX_SCAP_simvastatin_GSE286540	down	-
EX_SCAP_simvastatin_GSE286540	down	GABBR2
EX_SCAP_simvastatin_GSE286540	down	SLITRK1
EX_SCAP_simvastatin_GSE286540	down	ARHGAP9
EX_SCAP_simvastatin_GSE286540	down	ACTG2
EX_SCAP_simvastatin_GSE286540	down	ESCO2
EX_SCAP_simvastatin_GSE286540	down	RYR2
EX_SCAP_simvastatin_GSE286540	down	MCM10
EX_SCAP_simvastatin_GSE286540	down	FAM111B
EX_SCAP_simvastatin_GSE286540	down	RPLP0P12
EX_SCAP_simvastatin_GSE286540	down	PKD1L1-AS1
EX_SCAP_simvastatin_GSE286540	down	ELOVL2
EX_SCAP_simvastatin_GSE286540	down	APOBEC3B
EX_SCAP_simvastatin_GSE286540	down	GRPR
EX_SCAP_simvastatin_GSE286540	down	SLC7A11-AS1
EX_SCAP_simvastatin_GSE286540	down	C6
EX_SCAP_simvastatin_GSE286540	down	MKI67
EX_SCAP_simvastatin_GSE286540	down	ADAMTS20
EX_SCAP_simvastatin_GSE286540	down	LMNB1
EX_SCAP_simvastatin_GSE286540	down	MYBL2
EX_SCAP_simvastatin_GSE286540	down	RRM2
EX_SCAP_simvastatin_GSE286540	down	DEPDC1
EX_SCAP_simvastatin_GSE286540	down	ASF1B
EX_SCAP_simvastatin_GSE286540	down	DTL
EX_SCAP_simvastatin_GSE286540	down	DLGAP5
EX_SCAP_simvastatin_GSE286540	down	TOP2A
EX_SCAP_simvastatin_GSE286540	down	FANCB
EX_SCAP_simvastatin_GSE286540	down	ASPM
EX_SCAP_simvastatin_GSE286540	down	ANLN
EX_SCAP_simvastatin_GSE286540	down	BUB1
EX_SCAP_simvastatin_GSE286540	down	SPC25
EX_SCAP_simvastatin_GSE286540	down	CENPF
EX_SCAP_simvastatin_GSE286540	down	SHCBP1
EX_SCAP_simvastatin_GSE286540	down	ERCC6L
EX_SCAP_simvastatin_GSE286540	down	KIF20A
EX_SCAP_simvastatin_GSE286540	down	DIAPH3
EX_SCAP_simvastatin_GSE286540	down	KIFC1
EX_SCAP_simvastatin_GSE286540	down	TRPC5
EX_SCAP_simvastatin_GSE286540	down	CEP55
EX_SCAP_simvastatin_GSE286540	down	KIF18B
EX_SCAP_simvastatin_GSE286540	down	CKAP2L
EX_SCAP_simvastatin_GSE286540	down	HMMR
EX_SCAP_simvastatin_GSE286540	down	BUB1B
EX_SCAP_simvastatin_GSE286540	down	POLQ
EX_SCAP_simvastatin_GSE286540	down	E2F8
EX_SCAP_simvastatin_GSE286540	down	IL1RL1
EX_SCAP_simvastatin_GSE286540	down	NCAPH
EX_SCAP_simvastatin_GSE286540	down	SKA1
EX_SCAP_simvastatin_GSE286540	down	BRIP1
EX_SCAP_simvastatin_GSE286540	down	UHRF1
EX_SCAP_simvastatin_GSE286540	down	GPR63
EX_SCAP_simvastatin_GSE286540	down	BIRC5
EX_SCAP_simvastatin_GSE286540	down	FBN2
EX_SCAP_simvastatin_GSE286540	down	AURKB
EX_SCAP_simvastatin_GSE286540	down	SLC8A1
EX_SCAP_simvastatin_GSE286540	down	SKA3
EX_SCAP_simvastatin_GSE286540	down	PCLAF
EX_SCAP_simvastatin_GSE286540	down	NCAPG
EX_SCAP_simvastatin_GSE286540	down	RGS7BP
EX_SCAP_simvastatin_GSE286540	down	SH2D5
EX_SCAP_simvastatin_GSE286540	down	RAD54L
EX_SCAP_simvastatin_GSE286540	down	COPG2IT1
EX_SCAP_simvastatin_GSE286540	down	IQGAP3
EX_SCAP_simvastatin_GSE286540	down	TK1
EX_SCAP_simvastatin_GSE286540	down	KNL1
EX_SCAP_simvastatin_GSE286540	down	NEIL3
EX_SCAP_simvastatin_GSE286540	down	CTNND2
EX_SCAP_simvastatin_GSE286540	down	TTK
EX_SCAP_simvastatin_GSE286540	down	FAM83D
EX_SCAP_simvastatin_GSE286540	down	PIMREG
EX_SCAP_simvastatin_GSE286540	down	CDCA7
EX_SCAP_simvastatin_GSE286540	down	NEURL1B
EX_SCAP_simvastatin_GSE286540	down	EXO1
EX_SCAP_simvastatin_GSE286540	down	PKMYT1
EX_SCAP_simvastatin_GSE286540	down	CDCA8
EX_SCAP_simvastatin_GSE286540	down	NUF2
EX_SCAP_simvastatin_GSE286540	down	CDC45
EX_SCAP_simvastatin_GSE286540	down	PLK4
EX_SCAP_simvastatin_GSE286540	down	NEK2
EX_SCAP_simvastatin_GSE286540	down	KIF14
EX_SCAP_simvastatin_GSE286540	down	EME1
EX_SCAP_simvastatin_GSE286540	down	TPX2
EX_SCAP_simvastatin_GSE286540	down	WDR62
EX_SCAP_simvastatin_GSE286540	down	GUCY1A2
EX_SCAP_simvastatin_GSE286540	down	CCNB2
EX_SCAP_simvastatin_GSE286540	down	E2F2
EX_SCAP_simvastatin_GSE286540	down	HSD17B6
EX_SCAP_simvastatin_GSE286540	down	GTSE1
EX_SCAP_simvastatin_GSE286540	down	MAMDC2
EX_SCAP_simvastatin_GSE286540	down	ACTN2
EX_SCAP_simvastatin_GSE286540	down	HJURP
EX_SCAP_simvastatin_GSE286540	down	CDK1
EX_SCAP_simvastatin_GSE286540	down	FOXM1
EX_SCAP_simvastatin_GSE286540	down	IRAG1
EX_SCAP_simvastatin_GSE286540	down	LINC01085
EX_SCAP_simvastatin_GSE286540	down	THBS1-AS1
EX_SCAP_simvastatin_GSE286540	down	ACOT12
EX_SCAP_simvastatin_GSE286540	down	TROAP
EX_SCAP_simvastatin_GSE286540	down	PCDH7
EX_SCAP_simvastatin_GSE286540	down	DOCK8
EX_SCAP_simvastatin_GSE286540	down	CENPM
EX_SCAP_simvastatin_GSE286540	down	MYBL1
EX_SCAP_simvastatin_GSE286540	down	RIMS1
EX_SCAP_simvastatin_GSE286540	down	SAMD12
EX_SCAP_simvastatin_GSE286540	down	OIP5
EX_SCAP_simvastatin_GSE286540	down	GOLGA8M
EX_SCAP_simvastatin_GSE286540	down	CCNA2
EX_SCAP_simvastatin_GSE286540	down	TRIP13
EX_SCAP_simvastatin_GSE286540	down	SSTR1
EX_SCAP_simvastatin_GSE286540	down	DDIAS
EX_SCAP_simvastatin_GSE286540	down	ACTA2-AS1
EX_SCAP_simvastatin_GSE286540	down	FAM107A
EX_SCAP_simvastatin_GSE286540	down	NPR3
EX_SCAP_simvastatin_GSE286540	down	CCDC144B
EX_SCAP_simvastatin_GSE286540	down	TMEM178B
EX_SCAP_simvastatin_GSE286540	down	CENPI
EX_SCAP_simvastatin_GSE286540	down	CCNE2
EX_SCAP_simvastatin_GSE286540	down	PRR11
EX_SCAP_simvastatin_GSE286540	down	CDC20
EX_SCAP_simvastatin_GSE286540	down	CCDC54-AS1
EX_SCAP_simvastatin_GSE286540	down	ZNF367
EX_SCAP_simvastatin_GSE286540	down	CENPU
EX_SCAP_simvastatin_GSE286540	down	CENPE
EX_SCAP_simvastatin_GSE286540	down	CDKN3
EX_SCAP_simvastatin_GSE286540	down	PBK
EX_SCAP_simvastatin_GSE286540	down	KCNN2
EX_SCAP_simvastatin_GSE286540	down	FBXO43
EX_SCAP_simvastatin_GSE286540	down	OLR1
EX_SCAP_simvastatin_GSE286540	down	TAGLN
EX_SCAP_simvastatin_GSE286540	down	AURKA
EX_SCAP_simvastatin_GSE286540	down	PTTG1
EX_SCAP_simvastatin_GSE286540	down	SAPCD2
EX_SCAP_simvastatin_GSE286540	down	CDK15
EX_SCAP_simvastatin_GSE286540	down	CENPA
EX_SCAP_simvastatin_GSE286540	down	THBS1
EX_SCAP_simvastatin_GSE286540	down	HASPIN
EX_SCAP_simvastatin_GSE286540	down	PTPRO
EX_SCAP_simvastatin_GSE286540	down	GINS1
EX_SCAP_simvastatin_GSE286540	down	VAC14-AS1
EX_SCAP_simvastatin_GSE286540	down	KBTBD8
EX_SCAP_simvastatin_GSE286540	down	CDCA5
EX_SCAP_simvastatin_GSE286540	down	PLK1
EX_SCAP_simvastatin_GSE286540	down	DMC1
EX_SCAP_simvastatin_GSE286540	down	DDX12P
EX_SCAP_simvastatin_GSE286540	down	DRD1
EX_SCAP_simvastatin_GSE286540	down	PLCB4
