gene	cell_type	is_dysregulated	abs_avg_log2FC	dataset
ACBD3	Endothelial	FALSE	0.311161988498584	GSE295106
ATF6	Endothelial	FALSE	0.256122800722573	GSE295106
RIN3	Endothelial	FALSE	0.53019086769873	GSE295106
DOCK11	Endothelial	FALSE	0.410691841249612	GSE295106
EAPP	Endothelial	FALSE	0.394293933228613	GSE295106
RER1	Endothelial	FALSE	0.324676600409429	GSE295106
TBC1D8	Endothelial	FALSE	0.495279580422677	GSE295106
SENP6	Endothelial	FALSE	0.251911387846848	GSE295106
DHRS11	Endothelial	FALSE	0.968573224142772	GSE295106
COL3A1	Endothelial	FALSE	1.00262277330654	GSE295106
SYPL	Endothelial	FALSE	0.25809447840711	GSE295106
FRG1	Endothelial	FALSE	0.367683178708355	GSE295106
LSM3	Endothelial	FALSE	0.394649373259654	GSE295106
2900026A02RIK	Endothelial	FALSE	0.477197160869845	GSE295106
NAT2	Endothelial	FALSE	0.953008842634707	GSE295106
TMEM171	Endothelial	FALSE	0.913842585450963	GSE295106
CCDC174	Endothelial	FALSE	0.392919140551794	GSE295106
STARD5	Endothelial	FALSE	0.545087993804729	GSE295106
PRKCSH	Endothelial	FALSE	0.45771642227952	GSE295106
SAT1	Endothelial	FALSE	0.346037401504942	GSE295106
BCL7C	Endothelial	FALSE	0.394558180376342	GSE295106
ATP6V0D1	Endothelial	FALSE	0.380115207506415	GSE295106
HDAC9	Endothelial	FALSE	1.19793501061327	GSE295106
MCM6	Endothelial	FALSE	0.420998363658809	GSE295106
TRIB1	Endothelial	FALSE	0.266677204199033	GSE295106
ARHGEF7	Endothelial	FALSE	0.457208454325942	GSE295106
ZFP827	Endothelial	FALSE	0.736311619201749	GSE295106
PLA2G4A	Endothelial	FALSE	0.502483790586391	GSE295106
ABLIM1	Endothelial	FALSE	0.616548208032149	GSE295106
MEF2D	Endothelial	FALSE	0.31811877029742	GSE295106
MLLT3	Endothelial	FALSE	0.597609595988868	GSE295106
MTMR7	Endothelial	FALSE	0.831243224491272	GSE295106
FILIP1L	Endothelial	FALSE	0.445372382783029	GSE295106
2210408F21RIK	Endothelial	FALSE	0.959787902354166	GSE295106
NUP210	Endothelial	FALSE	0.460934417480458	GSE295106
PTPRO	Endothelial	FALSE	1.72459283154872	GSE295106
MSANTD3	Endothelial	FALSE	0.406074363131258	GSE295106
H2AFY	Endothelial	FALSE	0.274664267445113	GSE295106
MSMO1	Endothelial	FALSE	0.498056201769728	GSE295106
TSPAN14	Endothelial	FALSE	0.459802831197086	GSE295106
HFM1	Endothelial	FALSE	0.768261927919903	GSE295106
NABP1	Endothelial	FALSE	0.256174419378806	GSE295106
EML4	Endothelial	FALSE	0.28077479026632	GSE295106
MT-ND4L	Endothelial	FALSE	0.371880021648954	GSE295106
PID1	Endothelial	FALSE	0.748901698951971	GSE295106
ZCCHC10	Endothelial	FALSE	0.478868300669413	GSE295106
DIP2B	Endothelial	FALSE	0.311644963623431	GSE295106
GM11808	Endothelial	FALSE	0.297170221693889	GSE295106
TXNRD1	Endothelial	FALSE	0.271380787653978	GSE295106
HHEX	Endothelial	FALSE	0.57862042721574	GSE295106
PITPNC1	Endothelial	FALSE	0.2575373536887	GSE295106
DOCK4	Endothelial	FALSE	0.695870659834794	GSE295106
NCAM1	Endothelial	FALSE	0.809955286656606	GSE295106
MCM7	Endothelial	FALSE	0.603076483417349	GSE295106
WWC2	Endothelial	FALSE	0.349881565567284	GSE295106
2210016F16RIK	Endothelial	FALSE	0.736287488626394	GSE295106
GSR	Endothelial	FALSE	0.250812993936339	GSE295106
NSD2	Endothelial	FALSE	0.382740041096617	GSE295106
INHBA	Endothelial	FALSE	0.78424773814599	GSE295106
MREG	Endothelial	FALSE	0.630641408547581	GSE295106
USF2	Endothelial	FALSE	0.432985546316657	GSE295106
ZC3H6	Endothelial	FALSE	0.874924992712889	GSE295106
YPEL2	Endothelial	FALSE	0.83140275422548	GSE295106
IRF8	Endothelial	FALSE	0.839774252887286	GSE295106
CDK5R1	Endothelial	FALSE	0.645251658900266	GSE295106
ISG15	Endothelial	FALSE	0.831645142446307	GSE295106
GOT2	Endothelial	FALSE	0.380003241943236	GSE295106
I730030J21RIK	Endothelial	FALSE	0.905041064336416	GSE295106
MRPS31	Endothelial	FALSE	0.735045168373573	GSE295106
MAFF	Endothelial	FALSE	0.468532975892617	GSE295106
ARHGAP45	Endothelial	FALSE	0.394175116221323	GSE295106
TRNT1	Endothelial	FALSE	0.534965797861385	GSE295106
ERRFI1	Endothelial	FALSE	0.717344306299557	GSE295106
9530018F02RIK	Endothelial	FALSE	0.7544054942415	GSE295106
GM29340	Endothelial	FALSE	1.02024678883504	GSE295106
ZZZ3	Endothelial	FALSE	0.354306504003307	GSE295106
YY1	Endothelial	FALSE	0.270807825960134	GSE295106
DGKH	Endothelial	FALSE	0.4359747405631	GSE295106
JUN	Endothelial	FALSE	0.320162439608255	GSE295106
SNF8	Endothelial	FALSE	0.383768923019354	GSE295106
PTEN	Endothelial	FALSE	0.290423663624735	GSE295106
BCL2L11	Endothelial	FALSE	0.274589219303496	GSE295106
MYL10	Endothelial	FALSE	1.14048340831818	GSE295106
DDX19B	Endothelial	FALSE	0.519786221810149	GSE295106
COPB1	Endothelial	FALSE	0.32518940848062	GSE295106
RNF103	Endothelial	FALSE	0.349563034029471	GSE295106
CYTH2	Endothelial	FALSE	0.534447109725635	GSE295106
CD79A	Endothelial	FALSE	1.36217589813933	GSE295106
ARHGEF28	Endothelial	FALSE	0.703385130996066	GSE295106
SMC4	Endothelial	FALSE	0.418683754622132	GSE295106
SESTD1	Endothelial	FALSE	0.404164020521646	GSE295106
2410006H16RIK	Endothelial	FALSE	0.266847688194593	GSE295106
PHLPP1	Endothelial	FALSE	0.404590186191276	GSE295106
SLC15A2	Endothelial	FALSE	0.843718212459565	GSE295106
IKBKE	Endothelial	FALSE	0.571016963485865	GSE295106
GRCC10	Endothelial	FALSE	0.377356327669997	GSE295106
RNF187	Endothelial	FALSE	0.574875770620566	GSE295106
GM48855	Endothelial	FALSE	1.26778487506935	GSE295106
SMARCA4	Endothelial	FALSE	0.281695784538641	GSE295106
SLC2A3	Endothelial	FALSE	0.620089495673498	GSE295106
GM26724	Endothelial	FALSE	1.25195042014161	GSE295106
SLC16A6	Endothelial	FALSE	0.480754451726638	GSE295106
LRMP	Endothelial	FALSE	0.436101618472401	GSE295106
4732440D04RIK	Endothelial	FALSE	0.766952833352204	GSE295106
RALY	Endothelial	FALSE	0.259497680052455	GSE295106
CDC26	Endothelial	FALSE	0.39134904022876	GSE295106
ABCA1	Endothelial	FALSE	0.514163736279291	GSE295106
ERH	Endothelial	FALSE	0.282701760075393	GSE295106
H2-Q6	Endothelial	FALSE	0.314333642991373	GSE295106
TEX2	Endothelial	FALSE	0.696204139269214	GSE295106
CLEC2I	Endothelial	FALSE	0.985458396619622	GSE295106
RPL10-PS3	Endothelial	FALSE	0.438152216835764	GSE295106
EID1	Endothelial	FALSE	0.557507884588986	GSE295106
LETM2	Endothelial	FALSE	0.517042468715765	GSE295106
ANKIB1	Endothelial	FALSE	0.334108470103739	GSE295106
RAP1GDS1	Endothelial	FALSE	0.323546271583837	GSE295106
DUSP1	Endothelial	FALSE	0.503966056678357	GSE295106
CD81	Endothelial	FALSE	0.346017268429396	GSE295106
AA467197	Endothelial	FALSE	0.327232791508714	GSE295106
RASAL2	Endothelial	FALSE	0.441829715556357	GSE295106
LSM1	Endothelial	FALSE	0.409931994803242	GSE295106
EEF2K	Endothelial	FALSE	0.856514479662144	GSE295106
MUC13	Endothelial	FALSE	0.534217389772491	GSE295106
NDUFA13	Endothelial	FALSE	0.286562619136581	GSE295106
TECR	Endothelial	FALSE	0.329433168000775	GSE295106
FBXW7	Endothelial	FALSE	0.326489064488415	GSE295106
TSPAN5	Endothelial	FALSE	0.328017344355271	GSE295106
MTHFSL	Endothelial	FALSE	0.592349484710511	GSE295106
CCND3	Endothelial	FALSE	0.395386349276621	GSE295106
GLRX	Endothelial	FALSE	0.32148712770371	GSE295106
SSBP1	Endothelial	FALSE	0.469888802020424	GSE295106
CYB5R3	Endothelial	FALSE	0.41483775907475	GSE295106
MPHOSPH6	Endothelial	FALSE	0.506073213819513	GSE295106
LAMP1	Endothelial	FALSE	0.292343154786447	GSE295106
ZNRF3	Endothelial	FALSE	0.429494242904522	GSE295106
GM49521	Endothelial	FALSE	0.994027820775766	GSE295106
ENSA	Endothelial	FALSE	0.52774007400489	GSE295106
PDE8A	Endothelial	FALSE	0.434365122541997	GSE295106
PTOV1	Endothelial	FALSE	0.546515487047294	GSE295106
JMY	Endothelial	FALSE	0.513905926051966	GSE295106
2610020C07RIK	Endothelial	FALSE	0.399038891632728	GSE295106
ZMYND8	Endothelial	FALSE	0.429197259624363	GSE295106
MIR17HG	Endothelial	FALSE	0.72729159894213	GSE295106
ZC3H12A	Endothelial	FALSE	0.340859984239454	GSE295106
SLC35E4	Endothelial	FALSE	0.481502769016264	GSE295106
SENP3	Endothelial	FALSE	0.484245203390837	GSE295106
SPNS2	Endothelial	FALSE	0.468829606594565	GSE295106
LAMC2	Endothelial	FALSE	0.699125181807524	GSE295106
TCF7L2	Endothelial	FALSE	0.357444861637838	GSE295106
CHFR	Endothelial	FALSE	0.342642937209935	GSE295106
ZFP263	Endothelial	FALSE	0.575668469684655	GSE295106
AEBP2	Endothelial	FALSE	0.34555576962946	GSE295106
GM48302	Endothelial	FALSE	0.5469296361354	GSE295106
USP15	Endothelial	FALSE	0.25345550712166	GSE295106
TNPO3	Endothelial	FALSE	0.27431816616785	GSE295106
SOS1	Endothelial	FALSE	0.347379159436137	GSE295106
PAICS	Endothelial	FALSE	0.392781971041834	GSE295106
GM47071	Endothelial	FALSE	1.2441784143165	GSE295106
1190007I07RIK	Endothelial	FALSE	0.814488001481756	GSE295106
CADM1	Endothelial	FALSE	0.602137697324772	GSE295106
ZXDB	Endothelial	FALSE	0.705762780201689	GSE295106
COBLL1	Endothelial	FALSE	0.648850432451214	GSE295106
TFEB	Endothelial	FALSE	0.659712275089881	GSE295106
TRIM27	Endothelial	FALSE	0.494798274437529	GSE295106
STARD3NL	Endothelial	FALSE	0.541234936052653	GSE295106
ANAPC16	Endothelial	FALSE	0.379994640048757	GSE295106
PBX1	Endothelial	FALSE	0.352823751521013	GSE295106
NNAT	Endothelial	FALSE	1.02415213581742	GSE295106
IL21R	Endothelial	FALSE	1.06491479301288	GSE295106
PLXNA4	Endothelial	FALSE	0.631860641411523	GSE295106
NBEA	Endothelial	FALSE	0.593397164537947	GSE295106
ANKHD1	Endothelial	FALSE	0.273092643418436	GSE295106
PSMB7	Endothelial	FALSE	0.314306376502567	GSE295106
TIMM8A1	Endothelial	FALSE	0.340281694014721	GSE295106
DENND2A	Endothelial	FALSE	0.688514706815269	GSE295106
C2CD5	Endothelial	FALSE	0.278186896784735	GSE295106
IDH3G	Endothelial	FALSE	0.355174952934252	GSE295106
PYGM	Endothelial	FALSE	0.833429462235155	GSE295106
PTPRCAP	Endothelial	FALSE	0.551998414734937	GSE295106
PLAC8	Endothelial	FALSE	0.295018233026027	GSE295106
ANXA6	Endothelial	FALSE	0.6298530301443	GSE295106
CPEB2	Endothelial	FALSE	0.289707547600237	GSE295106
AHDC1	Endothelial	FALSE	0.476446201564537	GSE295106
SNX5	Endothelial	FALSE	0.361130908595121	GSE295106
SNAPC3	Endothelial	FALSE	0.33391558126355	GSE295106
IMPDH2	Endothelial	FALSE	0.291813485031755	GSE295106
GM41409	Endothelial	FALSE	0.780590054132971	GSE295106
GRB10	Endothelial	FALSE	0.717389799037732	GSE295106
ZFX	Endothelial	FALSE	0.327975448829013	GSE295106
PPFIBP1	Endothelial	FALSE	0.340946658179593	GSE295106
RPS27RT	Endothelial	FALSE	0.347844977292253	GSE295106
ITGB5	Endothelial	FALSE	1.00902140866458	GSE295106
NDUFS6	Endothelial	FALSE	0.319015097224595	GSE295106
CBWD1	Endothelial	FALSE	0.650064300941282	GSE295106
GM13684	Endothelial	FALSE	0.53258922329721	GSE295106
BRWD1	Endothelial	FALSE	0.426751281050292	GSE295106
GM43848	Endothelial	FALSE	0.858181574484634	GSE295106
COX6A1	Endothelial	FALSE	0.254879081759353	GSE295106
COQ10B	Endothelial	FALSE	0.362784973925092	GSE295106
VPS13D	Endothelial	FALSE	0.265909555378368	GSE295106
TMEM184B	Endothelial	FALSE	0.554061335257741	GSE295106
NFKBIB	Endothelial	FALSE	0.349366771872588	GSE295106
ZFYVE26	Endothelial	FALSE	0.408025182100117	GSE295106
IL6	Endothelial	FALSE	0.733256460370497	GSE295106
ITGA6	Endothelial	FALSE	0.472375736866997	GSE295106
GPR84	Endothelial	FALSE	0.643524421924757	GSE295106
THG1L	Endothelial	FALSE	0.977340786158328	GSE295106
DYNLT1A	Endothelial	FALSE	0.762053227885633	GSE295106
TRP53BP1	Endothelial	FALSE	0.654892655688987	GSE295106
LINS1	Endothelial	FALSE	1.02711836531139	GSE295106
YARS	Endothelial	FALSE	0.271918030359707	GSE295106
GM20528	Endothelial	FALSE	0.53445791240063	GSE295106
TOX	Endothelial	FALSE	0.297207867747975	GSE295106
ARL4C	Endothelial	FALSE	0.321208343576024	GSE295106
EMC7	Endothelial	FALSE	0.346582665932708	GSE295106
POLR2M	Endothelial	FALSE	0.296978091051266	GSE295106
POLD4	Endothelial	FALSE	0.331667529562792	GSE295106
SATB1	Endothelial	FALSE	0.534313709008983	GSE295106
ADAM17	Endothelial	FALSE	0.314462409470218	GSE295106
PARP8	Endothelial	FALSE	0.379281815801783	GSE295106
ISCA2	Endothelial	FALSE	0.662424473620334	GSE295106
SLFN3	Endothelial	FALSE	0.564981584091984	GSE295106
ZNRF1	Endothelial	FALSE	0.281465933023318	GSE295106
HMGCR	Endothelial	FALSE	0.31222423430076	GSE295106
CCDC71L	Endothelial	FALSE	0.394789507758164	GSE295106
CRTC2	Endothelial	FALSE	0.836477717752786	GSE295106
DEF8	Endothelial	FALSE	0.845177275707274	GSE295106
SLC9A7	Endothelial	FALSE	0.660230986980668	GSE295106
PGP	Endothelial	FALSE	0.612822979564154	GSE295106
RASSF3	Endothelial	FALSE	0.748555613653647	GSE295106
GM14164	Endothelial	FALSE	0.671564999654693	GSE295106
ALOX5AP	Endothelial	FALSE	0.321710616404697	GSE295106
FAM129A	Endothelial	FALSE	0.274206494829324	GSE295106
EMID1	Endothelial	FALSE	0.751192804990327	GSE295106
JAGN1	Endothelial	FALSE	0.719935380681705	GSE295106
RAB11FIP1	Endothelial	FALSE	0.327502708590463	GSE295106
BPGM	Endothelial	FALSE	0.610485787481824	GSE295106
GM37982	Endothelial	FALSE	0.66145941153349	GSE295106
TIAM2	Endothelial	FALSE	0.557729950702943	GSE295106
NFIC	Endothelial	FALSE	0.383654529872698	GSE295106
LMNA	Endothelial	FALSE	0.273477138071826	GSE295106
9330020H09RIK	Endothelial	FALSE	0.618357871718323	GSE295106
FTL1-PS1	Endothelial	FALSE	0.517537168961734	GSE295106
SORL1	Endothelial	FALSE	0.634931783595723	GSE295106
MRPL50	Endothelial	FALSE	0.581072880297501	GSE295106
PDS5A	Endothelial	FALSE	0.292084436457186	GSE295106
STAP1	Endothelial	FALSE	0.385043754587294	GSE295106
5031439G07RIK	Endothelial	FALSE	0.661576770896118	GSE295106
SMIM8	Endothelial	FALSE	0.604620190131719	GSE295106
UBE2G1	Endothelial	FALSE	0.310002822683901	GSE295106
CD79B	Endothelial	FALSE	1.08154341595553	GSE295106
GADD45G	Endothelial	FALSE	0.566722613807662	GSE295106
AHR	Endothelial	FALSE	0.49604468545876	GSE295106
GM35037	Endothelial	FALSE	0.752010972692973	GSE295106
CKS2	Endothelial	FALSE	0.30354643451507	GSE295106
RNH1	Endothelial	FALSE	0.297061969618004	GSE295106
MET	Endothelial	FALSE	0.305358590887545	GSE295106
DHX36	Endothelial	FALSE	0.347436352908742	GSE295106
DIAPH2	Endothelial	FALSE	0.404223680234724	GSE295106
MPLKIP	Endothelial	FALSE	0.480257070607396	GSE295106
CD177	Endothelial	FALSE	0.423884693689007	GSE295106
TMEM140	Endothelial	FALSE	0.740193417640842	GSE295106
CASP4	Endothelial	FALSE	0.30010894417415	GSE295106
PPM1L	Endothelial	FALSE	0.486840212323684	GSE295106
ATG4B	Endothelial	FALSE	0.549872747740595	GSE295106
XPO7	Endothelial	FALSE	0.290777024385826	GSE295106
GM14023	Endothelial	FALSE	1.02911657047497	GSE295106
PEAR1	Endothelial	FALSE	0.505801962385948	GSE295106
SORT1	Endothelial	FALSE	0.724536657489254	GSE295106
FCF1	Endothelial	FALSE	0.311681225027858	GSE295106
FAM173A	Endothelial	FALSE	0.474190211515735	GSE295106
CHIL1	Endothelial	FALSE	0.604256318214463	GSE295106
MRPS14	Endothelial	FALSE	0.286640327926053	GSE295106
GSKIP	Endothelial	FALSE	0.422883433268268	GSE295106
DACH1	Endothelial	FALSE	0.286729418003448	GSE295106
DCPS	Endothelial	FALSE	0.632440154565263	GSE295106
MRPL32	Endothelial	FALSE	0.393368702164421	GSE295106
PFKP	Endothelial	FALSE	0.47249715040757	GSE295106
RASA3	Endothelial	FALSE	0.478559108151511	GSE295106
BBIP1	Endothelial	FALSE	0.444047088190046	GSE295106
WWTR1	Endothelial	FALSE	0.568001027635419	GSE295106
NUDCD3	Endothelial	FALSE	0.286072753224873	GSE295106
ATP5O	Endothelial	FALSE	0.272722355077982	GSE295106
ZFYVE9	Endothelial	FALSE	0.672569956496758	GSE295106
ATP6V1G1	Endothelial	FALSE	0.263659773801324	GSE295106
IL20RB	Endothelial	FALSE	1.13112425755647	GSE295106
GT(ROSA)26SOR	Endothelial	FALSE	0.336190840370121	GSE295106
E130308A19RIK	Endothelial	FALSE	0.439634685601083	GSE295106
SRRT	Endothelial	FALSE	0.31929843664598	GSE295106
CASP3	Endothelial	FALSE	0.259607095962213	GSE295106
PPIH	Endothelial	FALSE	0.42649016873831	GSE295106
CLP1	Endothelial	FALSE	0.513360840529623	GSE295106
OTUD4	Endothelial	FALSE	0.39595488304739	GSE295106
RALGPS2	Endothelial	FALSE	0.496744287698975	GSE295106
PTAFR	Endothelial	FALSE	0.52388011064877	GSE295106
ACVR2A	Endothelial	FALSE	0.396919297591861	GSE295106
SMNDC1	Endothelial	FALSE	0.275731162130545	GSE295106
ANKRD10	Endothelial	FALSE	0.42655367495684	GSE295106
EIF3B	Endothelial	FALSE	0.301415122646405	GSE295106
CALM3	Endothelial	FALSE	0.298475224255817	GSE295106
SPN	Endothelial	FALSE	0.402483051792303	GSE295106
SNTB2	Endothelial	FALSE	0.513296149697068	GSE295106
LPCAT1	Endothelial	FALSE	0.901812450178441	GSE295106
RABL3	Endothelial	FALSE	0.510585941859609	GSE295106
MED8	Endothelial	FALSE	0.44531992553333	GSE295106
1110059G10RIK	Endothelial	FALSE	0.364696106350309	GSE295106
MRPL27	Endothelial	FALSE	0.492460768149568	GSE295106
CAMK2G	Endothelial	FALSE	0.553748620788659	GSE295106
CNEP1R1	Endothelial	FALSE	0.341857458180252	GSE295106
IDH2	Endothelial	FALSE	0.433331456775875	GSE295106
STAT5A	Endothelial	FALSE	0.367785810313267	GSE295106
NFATC2IP	Endothelial	FALSE	0.606744774908428	GSE295106
LRIF1	Endothelial	FALSE	0.416786354249469	GSE295106
PEX6	Endothelial	FALSE	1.24852722726074	GSE295106
POLR2G	Endothelial	FALSE	0.494020284967522	GSE295106
DDB1	Endothelial	FALSE	0.278007222584859	GSE295106
GABARAPL2	Endothelial	FALSE	0.310652707418932	GSE295106
DNAJC13	Endothelial	FALSE	0.378893835766704	GSE295106
ITPR1	Endothelial	FALSE	0.341117048163412	GSE295106
GM15441	Endothelial	FALSE	1.10081981335899	GSE295106
FBXW2	Endothelial	FALSE	0.28568946057596	GSE295106
NDUFAB1	Endothelial	FALSE	0.416930332852235	GSE295106
FAS	Endothelial	FALSE	0.420844295816434	GSE295106
0610009B22RIK	Endothelial	FALSE	1.01476429224623	GSE295106
XPNPEP3	Endothelial	FALSE	0.564378119067222	GSE295106
SEC22B	Endothelial	FALSE	0.276790444200948	GSE295106
MIS18A	Endothelial	FALSE	0.65055247646127	GSE295106
FAM76B	Endothelial	FALSE	0.358121874971351	GSE295106
TIMM8B	Endothelial	FALSE	0.401684553316297	GSE295106
SND1	Endothelial	FALSE	0.307091722094499	GSE295106
MXI1	Endothelial	FALSE	0.332840844550827	GSE295106
CD93	Endothelial	FALSE	0.415624508325325	GSE295106
NUP88	Endothelial	FALSE	0.364377279410405	GSE295106
EPB41L4B	Endothelial	FALSE	0.546085129576237	GSE295106
MRPL22	Endothelial	FALSE	0.532870511755536	GSE295106
ENG	Endothelial	FALSE	0.658782065676172	GSE295106
PROCR	Endothelial	FALSE	0.876888821851985	GSE295106
ARL1	Endothelial	FALSE	0.251477248391244	GSE295106
TBC1D17	Endothelial	FALSE	0.750604703100571	GSE295106
ASS1	Endothelial	FALSE	0.347331570645586	GSE295106
CD274	Endothelial	FALSE	0.519569286244527	GSE295106
PDXDC1	Endothelial	FALSE	0.365054073625653	GSE295106
NIM1K	Endothelial	FALSE	0.462802154761408	GSE295106
OSGIN1	Endothelial	FALSE	0.717384194441298	GSE295106
PDCD2	Endothelial	FALSE	1.22281068226716	GSE295106
TSSC4	Endothelial	FALSE	0.878267371586587	GSE295106
ETFB	Endothelial	FALSE	0.303053806153052	GSE295106
TBC1D9B	Endothelial	FALSE	0.281634148699376	GSE295106
PELI2	Endothelial	FALSE	0.288798091342043	GSE295106
FDX1	Endothelial	FALSE	0.292498944272043	GSE295106
VEGFC	Endothelial	FALSE	0.352103892647935	GSE295106
DOK3	Endothelial	FALSE	0.538425703766326	GSE295106
STMN1	Endothelial	FALSE	0.266536942181988	GSE295106
MPHOSPH9	Endothelial	FALSE	0.826220844020928	GSE295106
ALPK2	Endothelial	FALSE	0.71072855580493	GSE295106
GLA	Endothelial	FALSE	0.487639423388956	GSE295106
MRPS18A	Endothelial	FALSE	0.335331098775223	GSE295106
USP24	Endothelial	FALSE	0.302581024127546	GSE295106
AGAP2	Endothelial	FALSE	0.871666258787998	GSE295106
AMN1	Endothelial	FALSE	0.537682529493019	GSE295106
SOCS3	Endothelial	FALSE	0.447469843817989	GSE295106
MBD1	Endothelial	FALSE	0.407444545537169	GSE295106
RAI14	Endothelial	FALSE	0.608321691064915	GSE295106
GNPDA2	Endothelial	FALSE	0.586083246814909	GSE295106
TRIM36	Endothelial	FALSE	0.695135267982833	GSE295106
FIG4	Endothelial	FALSE	0.563980825303855	GSE295106
KIF23	Endothelial	FALSE	0.561860846861281	GSE295106
IFI203	Endothelial	FALSE	0.658342024164255	GSE295106
HEXB	Endothelial	FALSE	0.32997317939083	GSE295106
ZNRD1	Endothelial	FALSE	0.328367948903113	GSE295106
IGBP1	Endothelial	FALSE	0.31138090652636	GSE295106
RNF150	Endothelial	FALSE	0.583747343326732	GSE295106
SMIM15	Endothelial	FALSE	0.383232309535068	GSE295106
CD48	Endothelial	FALSE	0.689754168337266	GSE295106
NOL6	Endothelial	FALSE	0.67930076349286	GSE295106
HOPX	Endothelial	FALSE	1.06830478615132	GSE295106
RASA1	Endothelial	FALSE	0.277858577762027	GSE295106
APOPT1	Endothelial	FALSE	0.455709575459843	GSE295106
TMOD1	Endothelial	FALSE	1.02260058968016	GSE295106
JAG1	Endothelial	FALSE	0.92667821733803	GSE295106
COPS9	Endothelial	FALSE	0.296503434977293	GSE295106
ARHGAP18	Endothelial	FALSE	0.272990831210723	GSE295106
BLOC1S4	Endothelial	FALSE	0.452689184582721	GSE295106
C1D	Endothelial	FALSE	0.276977818910711	GSE295106
ZFAND2A	Endothelial	FALSE	0.449150168756931	GSE295106
ADAM30	Endothelial	FALSE	0.858014011979132	GSE295106
SNX18	Endothelial	FALSE	0.291641893011326	GSE295106
RNF38	Endothelial	FALSE	0.295897617330846	GSE295106
BC028528	Endothelial	FALSE	0.67452681334116	GSE295106
GM17066	Endothelial	FALSE	0.753481413776423	GSE295106
CRYBB3	Endothelial	FALSE	1.06928918695089	GSE295106
A330023F24RIK	Endothelial	FALSE	0.653039693452353	GSE295106
A430005L14RIK	Endothelial	FALSE	0.758124469155539	GSE295106
GM48765	Endothelial	FALSE	0.490839025497978	GSE295106
PER2	Endothelial	FALSE	0.406692252671741	GSE295106
VARS	Endothelial	FALSE	0.348715743396703	GSE295106
FAM174A	Endothelial	FALSE	0.430810256785493	GSE295106
EVI5	Endothelial	FALSE	0.527867735384007	GSE295106
OLR1	Endothelial	FALSE	0.833532918281349	GSE295106
POLR2E	Endothelial	FALSE	0.371764256434242	GSE295106
SESN3	Endothelial	FALSE	0.441647391631754	GSE295106
OIP5OS1	Endothelial	FALSE	0.297256687136219	GSE295106
ACSL1	Endothelial	FALSE	0.307073891526739	GSE295106
CCM2	Endothelial	FALSE	0.478054689783452	GSE295106
G6PC3	Endothelial	FALSE	0.661853799287826	GSE295106
AI506816	Endothelial	FALSE	0.264240234786282	GSE295106
PLPP6	Endothelial	FALSE	0.926244842935709	GSE295106
GTPBP2	Endothelial	FALSE	0.426929019030623	GSE295106
A	Endothelial	FALSE	0.580918406370682	GSE295106
ZFP280D	Endothelial	FALSE	0.302811242757604	GSE295106
CEBPG	Endothelial	FALSE	0.391328771917791	GSE295106
TDG	Endothelial	FALSE	0.305102348860798	GSE295106
5830408C22RIK	Endothelial	FALSE	0.876981386950857	GSE295106
C920021L13RIK	Endothelial	FALSE	0.794578608958124	GSE295106
GAR1	Endothelial	FALSE	0.403267036462589	GSE295106
MRPL35	Endothelial	FALSE	0.337206287304641	GSE295106
TNS3	Endothelial	FALSE	0.286295885152992	GSE295106
IGHG2B	Endothelial	FALSE	1.12729334078619	GSE295106
2900076A07RIK	Endothelial	FALSE	0.522860116581768	GSE295106
